epiweek,time_value,issue,geo_type,geo_value,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests
201834,2018-08-25,2018-08-30,lab,nl,14,0,0,0,0,0,14,0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,14.0,0.0,14.0,3.0,,
201834,2018-08-25,2018-08-30,lab,pe,2,0,0,0,0,0,2,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0
201834,2018-08-25,2018-08-30,lab,ns,12,0,0,0,0,0,12,0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,1.0
201834,2018-08-25,2018-08-30,lab,nb,37,0,0,0,0,0,37,3,26.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,26.0,0.0,26.0,2.0,26.0,0.0
201834,2018-08-25,2018-08-30,region,atlantic,65,0,0,0,0,0,65,3,52.0,0.0,0.0,0.0,0.0,0.0,52.0,6.0,52.0,0.0,52.0,6.0,38.0,1.0
201834,2018-08-25,2018-08-30,lab,région nord-est,23,0,0,0,0,0,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201834,2018-08-25,2018-08-30,lab,québec-chaudière-appalaches,44,0,0,0,0,0,51,0,62.0,0.0,1.0,1.0,0.0,0.0,63.0,0.0,59.0,0.0,,,56.0,0.0
201834,2018-08-25,2018-08-30,lab,centre-du-québec,15,0,0,1,1,0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201834,2018-08-25,2018-08-30,lab,montréal-laval,366,0,0,0,0,0,360,2,330.0,2.0,2.0,4.0,0.0,0.0,330.0,11.0,323.0,1.0,,,323.0,1.0
201834,2018-08-25,2018-08-30,lab,ouest du québec,21,0,0,0,0,0,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201834,2018-08-25,2018-08-30,lab,montérégie,20,0,0,0,0,0,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201834,2018-08-25,2018-08-30,region,qc,489,0,0,1,1,0,487,5,392.0,2.0,3.0,5.0,0.0,0.0,393.0,11.0,382.0,1.0,,,379.0,1.0
201834,2018-08-25,2018-08-30,lab,ottawa p.h.l.,8,0,0,0,0,0,5,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,cheo - ottawa,74,0,0,2,2,0,74,1,19.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,19.0,0.0,19.0,4.0,19.0,0.0
201834,2018-08-25,2018-08-30,lab,kingston p.h.l.,4,0,0,0,0,0,4,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,uhn / mount sinai hospital,152,2,0,0,2,0,152,4,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,
201834,2018-08-25,2018-08-30,lab,p.h.o.l. - toronto,107,0,0,0,0,0,106,0,106.0,0.0,2.0,3.0,0.0,0.0,106.0,0.0,97.0,0.0,9.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,sick kids hospital - toronto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,sunnybrook & women's college hsc,39,0,0,0,0,0,39,0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,0.0,39.0,3.0,39.0,0.0
201834,2018-08-25,2018-08-30,lab,sault ste. marie p.h.l.,3,0,0,0,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,timmins p.h.l.,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,st. joseph's - london,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,london p.h.l.,17,0,0,0,0,0,17,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,orillia p.h.l.,4,0,0,0,0,0,4,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,thunder bay p.h.l.,3,0,0,0,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,sudbury p.h.l.,8,0,0,1,1,0,8,0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,hamilton p.h.l.,13,0,0,0,0,0,13,0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,lab,peterborough p.h.l.,9,0,0,0,0,0,6,0,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,region,on,441,2,0,3,5,0,434,5,243.0,1.0,2.0,7.0,0.0,0.0,227.0,0.0,226.0,0.0,92.0,10.0,74.0,0.0
201834,2018-08-25,2018-08-30,lab,mb,106,0,0,0,0,0,108,1,85.0,0.0,0.0,1.0,0.0,0.0,85.0,0.0,37.0,0.0,85.0,8.0,37.0,0.0
201834,2018-08-25,2018-08-30,lab,regina,69,0,0,0,0,0,69,0,69.0,0.0,0.0,0.0,1.0,0.0,69.0,0.0,69.0,0.0,69.0,22.0,69.0,1.0
201834,2018-08-25,2018-08-30,lab,saskatoon,37,0,0,0,0,0,37,0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,37.0,14.0,37.0,0.0
201834,2018-08-25,2018-08-30,lab,province of saskatchewan,106,0,0,0,0,0,106,0,106.0,0.0,0.0,0.0,1.0,0.0,106.0,0.0,106.0,0.0,106.0,36.0,106.0,1.0
201834,2018-08-25,2018-08-30,lab,province of alberta,285,0,1,0,1,0,266,0,266.0,3.0,2.0,4.0,1.0,0.0,266.0,5.0,266.0,0.0,266.0,59.0,266.0,1.0
201834,2018-08-25,2018-08-30,region,prairies,497,0,1,0,1,0,480,1,457.0,3.0,2.0,5.0,2.0,0.0,457.0,5.0,409.0,0.0,457.0,103.0,409.0,2.0
201834,2018-08-25,2018-08-30,region,bc,176,0,0,0,0,0,176,1,104.0,0.0,0.0,6.0,1.0,0.0,104.0,0.0,104.0,0.0,87.0,13.0,87.0,1.0
201834,2018-08-25,2018-08-30,lab,yk,3,0,0,0,0,0,3,0,,,,,,,,,,,,,,
201834,2018-08-25,2018-08-30,lab,nt,3,0,0,0,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
201834,2018-08-25,2018-08-30,lab,nu,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201834,2018-08-25,2018-08-30,region,territories,6,0,0,0,0,0,6,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
201834,2018-08-25,2018-08-30,nation,ca,1674,2,1,4,7,0,1648,15,1251.0,6.0,7.0,23.0,3.0,0.0,1236.0,22.0,1176.0,1.0,691.0,132.0,990.0,5.0
201833,2018-08-18,2018-08-23,lab,nl,11,0,0,0,0,0,11,0,11.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,3.0,,
201833,2018-08-18,2018-08-23,lab,pe,2,0,0,0,0,0,2,0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0
201833,2018-08-18,2018-08-23,lab,ns,10,0,0,0,0,0,10,1,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,1.0
201833,2018-08-18,2018-08-23,lab,nb,48,0,0,0,0,0,48,0,27.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,27.0,0.0,27.0,4.0,27.0,0.0
201833,2018-08-18,2018-08-23,region,atlantic,71,0,0,0,0,0,71,1,50.0,0.0,0.0,3.0,0.0,0.0,50.0,1.0,50.0,0.0,50.0,7.0,39.0,1.0
201833,2018-08-18,2018-08-23,lab,région nord-est,17,0,0,0,0,1,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201833,2018-08-18,2018-08-23,lab,québec-chaudière-appalaches,24,0,0,0,0,0,43,1,42.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,41.0,0.0,,,41.0,0.0
201833,2018-08-18,2018-08-23,lab,centre-du-québec,6,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201833,2018-08-18,2018-08-23,lab,montréal-laval,332,0,0,1,1,1,342,3,313.0,1.0,3.0,0.0,2.0,0.0,313.0,11.0,306.0,0.0,,,306.0,1.0
201833,2018-08-18,2018-08-23,lab,ouest du québec,19,0,0,0,0,0,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201833,2018-08-18,2018-08-23,lab,montérégie,14,0,0,1,1,0,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201833,2018-08-18,2018-08-23,region,qc,412,0,0,2,2,2,437,8,355.0,1.0,3.0,0.0,2.0,0.0,355.0,11.0,347.0,0.0,,,347.0,1.0
201833,2018-08-18,2018-08-23,lab,ottawa p.h.l.,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,cheo - ottawa,57,0,0,0,0,1,57,0,21.0,0.0,0.0,1.0,0.0,0.0,21.0,1.0,21.0,0.0,21.0,3.0,21.0,0.0
201833,2018-08-18,2018-08-23,lab,kingston p.h.l.,4,0,0,0,0,0,4,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,uhn / mount sinai hospital,126,0,0,0,0,0,126,0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,,,
201833,2018-08-18,2018-08-23,lab,p.h.o.l. - toronto,114,0,0,0,0,0,114,0,114.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,110.0,0.0,4.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,sick kids hospital - toronto,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,sunnybrook & women's college hsc,34,0,0,0,0,0,34,0,34.0,0.0,0.0,2.0,0.0,0.0,34.0,0.0,34.0,0.0,34.0,4.0,34.0,0.0
201833,2018-08-18,2018-08-23,lab,sault ste. marie p.h.l.,5,0,0,0,0,0,5,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,timmins p.h.l.,2,0,0,0,0,0,2,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,st. joseph's - london,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,london p.h.l.,22,0,0,0,0,0,22,0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,orillia p.h.l.,4,0,0,0,0,0,4,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,thunder bay p.h.l.,3,0,0,0,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,sudbury p.h.l.,9,0,0,0,0,0,9,1,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,hamilton p.h.l.,29,0,0,0,0,0,29,0,29.0,1.0,0.0,1.0,0.0,0.0,29.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,peterborough p.h.l.,5,0,0,0,0,0,5,0,5.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,region,on,414,0,0,0,0,1,414,1,268.0,1.0,3.0,5.0,0.0,0.0,252.0,2.0,259.0,0.0,81.0,8.0,71.0,0.0
201833,2018-08-18,2018-08-23,lab,mb,115,0,0,0,0,0,115,0,94.0,0.0,0.0,0.0,1.0,0.0,94.0,0.0,41.0,0.0,94.0,12.0,41.0,0.0
201833,2018-08-18,2018-08-23,lab,regina,104,0,0,0,0,0,104,0,104.0,0.0,1.0,2.0,0.0,0.0,104.0,0.0,104.0,0.0,104.0,40.0,104.0,0.0
201833,2018-08-18,2018-08-23,lab,saskatoon,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201833,2018-08-18,2018-08-23,lab,province of saskatchewan,104,0,0,0,0,0,104,0,104.0,0.0,1.0,2.0,0.0,0.0,104.0,0.0,104.0,0.0,104.0,40.0,104.0,0.0
201833,2018-08-18,2018-08-23,lab,province of alberta,260,0,1,0,1,1,251,0,251.0,0.0,1.0,1.0,0.0,0.0,251.0,8.0,251.0,1.0,251.0,44.0,251.0,0.0
201833,2018-08-18,2018-08-23,region,prairies,479,0,1,0,1,1,470,0,449.0,0.0,2.0,3.0,1.0,0.0,449.0,8.0,396.0,1.0,449.0,96.0,396.0,0.0
201833,2018-08-18,2018-08-23,region,bc,158,0,1,0,1,0,158,1,98.0,0.0,0.0,11.0,1.0,0.0,98.0,0.0,98.0,0.0,83.0,15.0,83.0,0.0
201833,2018-08-18,2018-08-23,lab,yk,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,
201833,2018-08-18,2018-08-23,lab,nt,8,0,0,0,0,0,8,0,8.0,0.0,0.0,2.0,0.0,0.0,8.0,1.0,8.0,0.0,8.0,2.0,8.0,0.0
201833,2018-08-18,2018-08-23,lab,nu,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
201833,2018-08-18,2018-08-23,region,territories,10,0,0,0,0,0,10,0,9.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,9.0,0.0,9.0,3.0,9.0,0.0
201833,2018-08-18,2018-08-23,nation,ca,1544,0,2,2,4,4,1560,11,1229.0,2.0,8.0,24.0,4.0,0.0,1213.0,23.0,1159.0,1.0,672.0,129.0,945.0,2.0
201831,2018-08-04,2018-08-09,lab,nl,37,0,0,0,0,0,37,1,37.0,0.0,0.0,4.0,0.0,0.0,37.0,2.0,37.0,0.0,37.0,2.0,,
201831,2018-08-04,2018-08-09,lab,pe,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
201831,2018-08-04,2018-08-09,lab,ns,9,0,0,2,2,0,9,0,8.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0
201831,2018-08-04,2018-08-09,lab,nb,69,0,0,0,0,0,72,1,22.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,22.0,0.0,22.0,3.0,22.0,0.0
201831,2018-08-04,2018-08-09,region,atlantic,116,0,0,2,2,0,119,2,68.0,0.0,0.0,7.0,0.0,0.0,68.0,2.0,68.0,0.0,68.0,5.0,31.0,0.0
201831,2018-08-04,2018-08-09,lab,région nord-est,21,0,0,0,0,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201831,2018-08-04,2018-08-09,lab,québec-chaudière-appalaches,33,0,0,0,0,2,40,0,58.0,0.0,1.0,1.0,0.0,0.0,58.0,1.0,55.0,0.0,,,54.0,0.0
201831,2018-08-04,2018-08-09,lab,centre-du-québec,7,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201831,2018-08-04,2018-08-09,lab,montréal-laval,235,0,0,0,0,0,246,3,210.0,1.0,2.0,8.0,0.0,0.0,210.0,7.0,204.0,0.0,,,204.0,0.0
201831,2018-08-04,2018-08-09,lab,ouest du québec,10,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201831,2018-08-04,2018-08-09,lab,montérégie,6,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201831,2018-08-04,2018-08-09,region,qc,312,0,0,0,0,2,327,3,268.0,1.0,3.0,9.0,0.0,0.0,268.0,8.0,259.0,0.0,,,258.0,0.0
201831,2018-08-04,2018-08-09,lab,ottawa p.h.l.,6,0,0,0,0,0,6,0,6.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,cheo - ottawa,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,kingston p.h.l.,8,0,0,0,0,0,8,0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,uhn / mount sinai hospital,128,0,0,0,0,0,128,1,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
201831,2018-08-04,2018-08-09,lab,p.h.o.l. - toronto,133,0,0,0,0,0,131,1,131.0,0.0,1.0,2.0,0.0,0.0,131.0,1.0,116.0,0.0,16.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,sick kids hospital - toronto,43,0,0,0,0,0,43,0,43.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,43.0,0.0,43.0,11.0,43.0,2.0
201831,2018-08-04,2018-08-09,lab,sunnybrook & women's college hsc,25,0,0,0,0,0,25,0,25.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,25.0,3.0,25.0,3.0,25.0,0.0
201831,2018-08-04,2018-08-09,lab,sault ste. marie p.h.l.,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,timmins p.h.l.,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,st. joseph's - london,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,london p.h.l.,24,0,0,0,0,0,24,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,orillia p.h.l.,3,0,0,0,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,thunder bay p.h.l.,3,0,0,0,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,sudbury p.h.l.,3,0,0,0,0,0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,hamilton p.h.l.,25,0,0,0,0,0,25,0,25.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,lab,peterborough p.h.l.,13,0,0,0,0,0,13,0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0
201831,2018-08-04,2018-08-09,region,on,414,0,0,0,0,0,412,2,299.0,0.0,1.0,9.0,0.0,0.0,284.0,1.0,260.0,3.0,93.0,14.0,68.0,2.0
201831,2018-08-04,2018-08-09,lab,mb,80,0,0,0,0,0,78,0,57.0,0.0,1.0,0.0,1.0,0.0,57.0,0.0,25.0,0.0,57.0,8.0,25.0,0.0
201831,2018-08-04,2018-08-09,lab,regina,92,0,0,0,0,0,92,2,92.0,0.0,1.0,6.0,0.0,0.0,92.0,1.0,92.0,0.0,92.0,33.0,92.0,0.0
201831,2018-08-04,2018-08-09,lab,saskatoon,78,0,0,1,1,0,78,0,78.0,0.0,2.0,1.0,0.0,0.0,78.0,3.0,78.0,0.0,78.0,18.0,78.0,0.0
201831,2018-08-04,2018-08-09,lab,province of saskatchewan,170,0,0,1,1,0,170,2,170.0,0.0,3.0,7.0,0.0,0.0,170.0,4.0,170.0,0.0,170.0,51.0,170.0,0.0
201831,2018-08-04,2018-08-09,lab,province of alberta,310,0,1,0,1,0,291,0,291.0,1.0,4.0,12.0,3.0,0.0,291.0,9.0,291.0,2.0,291.0,62.0,291.0,1.0
201831,2018-08-04,2018-08-09,region,prairies,560,0,1,1,2,0,539,2,518.0,1.0,8.0,19.0,4.0,0.0,518.0,13.0,486.0,2.0,518.0,121.0,486.0,1.0
201831,2018-08-04,2018-08-09,region,bc,154,2,1,0,3,1,154,0,153.0,1.0,2.0,7.0,0.0,0.0,153.0,0.0,153.0,2.0,140.0,23.0,140.0,2.0
201831,2018-08-04,2018-08-09,lab,yk,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
201831,2018-08-04,2018-08-09,lab,nt,5,0,0,0,0,0,5,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0,5.0,2.0,5.0,0.0
201831,2018-08-04,2018-08-09,lab,nu,5,0,0,0,0,0,5,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,2.0,5.0,0.0
201831,2018-08-04,2018-08-09,region,territories,10,0,0,0,0,0,10,0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,10.0,4.0,10.0,0.0
201831,2018-08-04,2018-08-09,nation,ca,1566,2,2,3,7,3,1561,9,1316.0,3.0,14.0,51.0,4.0,0.0,1301.0,25.0,1236.0,7.0,829.0,167.0,993.0,5.0
201830,2018-07-28,2018-08-02,lab,nl,21,0,0,0,0,0,21,0,21.0,0.0,0.0,2.0,0.0,0.0,21.0,1.0,21.0,0.0,21.0,4.0,,
201830,2018-07-28,2018-08-02,lab,pe,2,0,0,0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
201830,2018-07-28,2018-08-02,lab,ns,3,0,0,0,0,0,3,0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
201830,2018-07-28,2018-08-02,lab,nb,71,0,0,0,0,0,70,0,32.0,0.0,0.0,2.0,0.0,0.0,32.0,1.0,32.0,0.0,32.0,2.0,32.0,0.0
201830,2018-07-28,2018-08-02,region,atlantic,97,0,0,0,0,0,96,0,57.0,0.0,0.0,6.0,0.0,0.0,57.0,2.0,57.0,0.0,57.0,7.0,36.0,0.0
201830,2018-07-28,2018-08-02,lab,région nord-est,10,0,0,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201830,2018-07-28,2018-08-02,lab,québec-chaudière-appalaches,23,0,0,0,0,0,47,0,45.0,1.0,0.0,3.0,0.0,0.0,46.0,0.0,45.0,0.0,,,45.0,0.0
201830,2018-07-28,2018-08-02,lab,centre-du-québec,7,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201830,2018-07-28,2018-08-02,lab,montréal-laval,310,0,0,3,3,1,331,1,296.0,3.0,2.0,9.0,0.0,0.0,296.0,9.0,290.0,0.0,,,290.0,1.0
201830,2018-07-28,2018-08-02,lab,ouest du québec,7,0,0,0,0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201830,2018-07-28,2018-08-02,lab,montérégie,8,0,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201830,2018-07-28,2018-08-02,region,qc,365,0,0,3,3,1,411,3,341.0,4.0,2.0,12.0,0.0,0.0,342.0,9.0,335.0,0.0,,,335.0,1.0
201830,2018-07-28,2018-08-02,lab,ottawa p.h.l.,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201830,2018-07-28,2018-08-02,lab,cheo - ottawa,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201830,2018-07-28,2018-08-02,lab,kingston p.h.l.,8,0,0,0,0,0,5,0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
201830,2018-07-28,2018-08-02,lab,uhn / mount sinai hospital,133,0,0,2,2,0,133,0,18.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,18.0,1.0,,,,
201830,2018-07-28,2018-08-02,lab,p.h.o.l. - toronto,91,0,1,0,1,0,87,0,87.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,74.0,0.0,13.0,0.0,0.0,0.0
201830,2018-07-28,2018-08-02,lab,sick kids hospital - toronto,31,0,0,0,0,0,31,0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,31.0,0.0,31.0,4.0,31.0,0.0
201830,2018-07-28,2018-08-02,lab,sunnybrook & women's college hsc,36,0,0,0,0,0,36,1,36.0,0.0,0.0,1.0,0.0,0.0,36.0,1.0,36.0,0.0,36.0,14.0,36.0,0.0
