epiweek,time_value,issue,geo_type,geo_value,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests
202034,2020-08-22,2020-08-27,lab,st. joseph's - hamilton,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,80.0,0.0,80.0,2.0,0.0,0.0
202034,2020-08-22,2020-08-27,region,on,390.0,0.0,0.0,0.0,0.0,0.0,387.0,1.0,277.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,277.0,0.0,264.0,7.0,184.0,2.0
202034,2020-08-22,2020-08-27,lab,province of manitoba,416.0,0.0,0.0,0.0,0.0,0.0,416.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,72.0,0.0,75.0,16.0,72.0,0.0
202034,2020-08-22,2020-08-27,lab,regina,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,37.0,9.0,37.0,0.0
202034,2020-08-22,2020-08-27,lab,saskatoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202034,2020-08-22,2020-08-27,lab,province of saskatchewan,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,37.0,0.0,37.0,9.0,37.0,0.0
202034,2020-08-22,2020-08-27,lab,province of alberta,1807.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,1806.0,0.0,0.0,0.0,0.0,0.0,1806.0,2.0,1806.0,0.0,1806.0,96.0,1806.0,0.0
202034,2020-08-22,2020-08-27,region,prairies,2259.0,0.0,0.0,0.0,0.0,0.0,2258.0,1.0,1918.0,0.0,0.0,0.0,0.0,0.0,1918.0,2.0,1915.0,0.0,1918.0,121.0,1915.0,0.0
202034,2020-08-22,2020-08-27,region,bc,806.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,243.0,0.0,231.0,34.0,231.0,0.0
202034,2020-08-22,2020-08-27,lab,yk,127.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,,,,,,,,,,,,,,
202034,2020-08-22,2020-08-27,lab,nt,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
202034,2020-08-22,2020-08-27,lab,nu,68.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,68.0,0.0,68.0,16.0,1.0,0.0
202034,2020-08-22,2020-08-27,region,territories,197.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,70.0,0.0,70.0,16.0,3.0,0.0
202034,2020-08-22,2020-08-27,nation,ca,3971.0,0.0,0.0,0.0,0.0,0.0,3977.0,4.0,2799.0,0.0,0.0,0.0,0.0,5.0,2786.0,6.0,2795.0,0.0,2670.0,185.0,2455.0,4.0
202033,2020-08-15,2020-08-20,lab,nl,134.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,134.0,0.0,134.0,1.0,,
202033,2020-08-15,2020-08-20,lab,pe,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
202033,2020-08-15,2020-08-20,lab,ns,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0
202033,2020-08-15,2020-08-20,lab,nb,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,1.0,0.0,0.0
202033,2020-08-15,2020-08-20,region,atlantic,179.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,163.0,0.0,163.0,2.0,12.0,0.0
202033,2020-08-15,2020-08-20,lab,région nord-est,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202033,2020-08-15,2020-08-20,lab,québec-chaudière-appalaches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202033,2020-08-15,2020-08-20,lab,centre-du-québec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202033,2020-08-15,2020-08-20,lab,montréal-laval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202033,2020-08-15,2020-08-20,lab,ouest du québec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202033,2020-08-15,2020-08-20,lab,montérégie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202033,2020-08-15,2020-08-20,region,qc,,,,,,,,,,,,,,,,,,,,,,
202033,2020-08-15,2020-08-20,lab,p.h.o.l. - ottawa,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0
202033,2020-08-15,2020-08-20,lab,cheo - ottawa,67.0,0.0,0.0,2.0,2.0,3.0,67.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0,0.0,15.0,2.0,15.0,0.0
202033,2020-08-15,2020-08-20,lab,p.h.o.l. - kingston,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0
202033,2020-08-15,2020-08-20,lab,uhn / mount sinai hospital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
202033,2020-08-15,2020-08-20,lab,p.h.o.l. - toronto,67.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0
202033,2020-08-15,2020-08-20,lab,sick kids hospital - toronto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202033,2020-08-15,2020-08-20,lab,sunnybrook & women's college hsc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202033,2020-08-15,2020-08-20,lab,p.h.o.l. - sault ste. marie,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
202033,2020-08-15,2020-08-20,lab,p.h.o.l. - timmins,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0
202033,2020-08-15,2020-08-20,lab,st. joseph's - london,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,14.0,0.0
202033,2020-08-15,2020-08-20,lab,p.h.o.l. - london,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,0.0,31.0,2.0,31.0,0.0
202033,2020-08-15,2020-08-20,lab,p.h.o.l. - orillia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202033,2020-08-15,2020-08-20,lab,p.h.o.l. - thunder bay,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0
202033,2020-08-15,2020-08-20,lab,p.h.o.l. - sudbury,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0
202033,2020-08-15,2020-08-20,lab,p.h.o.l. - hamilton,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0
202033,2020-08-15,2020-08-20,lab,p.h.o.l. - peterborough,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0
202033,2020-08-15,2020-08-20,lab,st. joseph's - hamilton,97.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,97.0,1.0,0.0,0.0
202033,2020-08-15,2020-08-20,region,on,334.0,0.0,0.0,2.0,2.0,3.0,334.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,282.0,0.0,282.0,5.0,182.0,0.0
202033,2020-08-15,2020-08-20,lab,province of manitoba,485.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,60.0,0.0,69.0,12.0,60.0,0.0
202033,2020-08-15,2020-08-20,lab,regina,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,9.0,40.0,0.0
202033,2020-08-15,2020-08-20,lab,saskatoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202033,2020-08-15,2020-08-20,lab,province of saskatchewan,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,40.0,9.0,40.0,0.0
202033,2020-08-15,2020-08-20,lab,province of alberta,2426.0,1.0,0.0,0.0,1.0,0.0,2422.0,0.0,2422.0,0.0,0.0,0.0,0.0,0.0,2422.0,2.0,2422.0,0.0,2422.0,159.0,2422.0,2.0
202033,2020-08-15,2020-08-20,region,prairies,2956.0,1.0,0.0,0.0,1.0,0.0,2952.0,0.0,2531.0,0.0,0.0,0.0,0.0,0.0,2531.0,2.0,2522.0,0.0,2531.0,180.0,2522.0,2.0
202033,2020-08-15,2020-08-20,region,bc,752.0,0.0,0.0,0.0,0.0,0.0,752.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,123.0,2.0,123.0,0.0,113.0,6.0,113.0,1.0
202033,2020-08-15,2020-08-20,lab,yk,247.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,,,,,,,,,,,,,,
202033,2020-08-15,2020-08-20,lab,nt,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
202033,2020-08-15,2020-08-20,lab,nu,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,66.0,17.0,3.0,0.0
202033,2020-08-15,2020-08-20,region,territories,314.0,0.0,0.0,0.0,0.0,0.0,314.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,67.0,17.0,4.0,0.0
202033,2020-08-15,2020-08-20,nation,ca,4535.0,1.0,0.0,2.0,3.0,3.0,4531.0,0.0,3166.0,0.0,0.0,0.0,0.0,0.0,3166.0,5.0,3157.0,0.0,3156.0,210.0,2833.0,3.0
202032,2020-08-08,2020-08-13,lab,nl,93.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,93.0,0.0,93.0,0.0,,
202032,2020-08-08,2020-08-13,lab,pe,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
202032,2020-08-08,2020-08-13,lab,ns,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0
202032,2020-08-08,2020-08-13,lab,nb,17.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,14.0,0.0,14.0,2.0,0.0,0.0
202032,2020-08-08,2020-08-13,region,atlantic,122.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,118.0,1.0,118.0,0.0,118.0,2.0,11.0,0.0
202032,2020-08-08,2020-08-13,lab,région nord-est,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202032,2020-08-08,2020-08-13,lab,québec-chaudière-appalaches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202032,2020-08-08,2020-08-13,lab,centre-du-québec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202032,2020-08-08,2020-08-13,lab,montréal-laval,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202032,2020-08-08,2020-08-13,lab,ouest du québec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202032,2020-08-08,2020-08-13,lab,montérégie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
202032,2020-08-08,2020-08-13,region,qc,,,,,,,,,,,,,,,,,,,,,,
202032,2020-08-08,2020-08-13,lab,p.h.o.l. - ottawa,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0
202032,2020-08-08,2020-08-13,lab,cheo - ottawa,49.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,2.0,8.0,0.0
202032,2020-08-08,2020-08-13,lab,p.h.o.l. - kingston,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0
202032,2020-08-08,2020-08-13,lab,uhn / mount sinai hospital,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
202032,2020-08-08,2020-08-13,lab,p.h.o.l. - toronto,76.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,76.0,0.0,76.0,0.0,76.0,0.0
202032,2020-08-08,2020-08-13,lab,sick kids hospital - toronto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202032,2020-08-08,2020-08-13,lab,sunnybrook & women's college hsc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202032,2020-08-08,2020-08-13,lab,p.h.o.l. - sault ste. marie,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0
202032,2020-08-08,2020-08-13,lab,p.h.o.l. - timmins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202032,2020-08-08,2020-08-13,lab,st. joseph's - london,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202032,2020-08-08,2020-08-13,lab,p.h.o.l. - london,31.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0
202032,2020-08-08,2020-08-13,lab,p.h.o.l. - orillia,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
202032,2020-08-08,2020-08-13,lab,p.h.o.l. - thunder bay,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,7.0,11.0,0.0
202032,2020-08-08,2020-08-13,lab,p.h.o.l. - sudbury,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
202032,2020-08-08,2020-08-13,lab,p.h.o.l. - hamilton,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0,17.0,0.0
202032,2020-08-08,2020-08-13,lab,p.h.o.l. - peterborough,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
202032,2020-08-08,2020-08-13,lab,st. joseph's - hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202032,2020-08-08,2020-08-13,region,on,209.0,0.0,0.0,0.0,0.0,0.0,208.0,1.0,167.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,167.0,0.0,167.0,9.0,167.0,0.0
202032,2020-08-08,2020-08-13,lab,province of manitoba,420.0,0.0,0.0,0.0,0.0,0.0,420.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,58.0,0.0,60.0,13.0,58.0,0.0
202032,2020-08-08,2020-08-13,lab,regina,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,39.0,0.0,39.0,8.0,39.0,0.0
202032,2020-08-08,2020-08-13,lab,saskatoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202032,2020-08-08,2020-08-13,lab,province of saskatchewan,32.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,39.0,0.0,39.0,8.0,39.0,0.0
202032,2020-08-08,2020-08-13,lab,province of alberta,2685.0,0.0,0.0,0.0,0.0,0.0,2685.0,0.0,2685.0,1.0,1.0,0.0,1.0,0.0,2685.0,7.0,2685.0,0.0,2685.0,148.0,2685.0,0.0
