epiweek,time_value,issue,geo_type,geo_value,hpiv_positive_tests,adv_positive_tests,hmpv_positive_tests,ev_rv_positive_tests,hcov_positive_tests,rsv_positive_tests
201544,2015-11-07,2016-04-27,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-04-27,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-04-27,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-04-27,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-04-27,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-04-27,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-04-27,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-04-27,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-04-27,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-04-27,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-04-27,nation,ca,131,69,144,185,66,451
201603,2016-01-23,2016-04-27,nation,ca,105,68,169,141,101,512
201604,2016-01-30,2016-04-27,nation,ca,100,57,177,164,94,628
201605,2016-02-06,2016-04-27,nation,ca,94,68,210,187,130,688
201606,2016-02-13,2016-04-27,nation,ca,132,56,226,168,105,842
201607,2016-02-20,2016-04-27,nation,ca,83,58,257,169,140,667
201608,2016-02-27,2016-04-27,nation,ca,73,81,271,161,149,725
201609,2016-03-05,2016-04-27,nation,ca,91,78,275,200,194,731
201610,2016-03-12,2016-04-27,nation,ca,69,87,243,223,153,728
201611,2016-03-19,2016-04-27,nation,ca,88,70,241,229,150,650
201612,2016-03-26,2016-04-27,nation,ca,62,96,196,247,142,568
201613,2016-04-02,2016-04-27,nation,ca,68,63,169,250,119,543
201614,2016-04-09,2016-04-27,nation,ca,71,74,162,279,122,454
201615,2016-04-16,2016-04-27,nation,ca,71,76,130,264,78,373
201616,2016-04-23,2016-04-27,nation,ca,58,64,99,260,135,311
201535,2015-09-05,2016-04-21,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-04-21,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-04-21,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-04-21,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-04-21,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-04-21,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-04-21,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-04-21,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-04-21,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-04-21,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-04-21,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-04-21,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-04-21,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-04-21,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-04-21,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-04-21,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-04-21,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-04-21,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-04-21,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-04-21,nation,ca,131,69,144,185,66,451
201603,2016-01-23,2016-04-21,nation,ca,105,68,169,141,101,512
201604,2016-01-30,2016-04-21,nation,ca,100,57,177,164,94,628
201605,2016-02-06,2016-04-21,nation,ca,94,68,210,187,130,688
201606,2016-02-13,2016-04-21,nation,ca,132,56,226,168,105,842
201607,2016-02-20,2016-04-21,nation,ca,83,58,257,169,140,667
201608,2016-02-27,2016-04-21,nation,ca,73,81,271,161,149,725
201609,2016-03-05,2016-04-21,nation,ca,91,78,275,200,194,731
201610,2016-03-12,2016-04-21,nation,ca,69,87,243,223,153,728
201611,2016-03-19,2016-04-21,nation,ca,88,70,241,229,150,650
201612,2016-03-26,2016-04-21,nation,ca,62,96,196,247,142,568
201613,2016-04-02,2016-04-21,nation,ca,68,63,169,250,119,543
201614,2016-04-09,2016-04-21,nation,ca,69,74,162,279,122,454
201615,2016-04-16,2016-04-21,nation,ca,69,76,130,246,76,366
201535,2015-09-05,2016-04-14,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-04-14,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-04-14,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-04-14,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-04-14,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-04-14,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-04-14,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-04-14,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-04-14,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-04-14,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-04-14,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-04-14,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-04-14,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-04-14,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-04-14,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-04-14,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-04-14,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-04-14,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-04-14,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-04-14,nation,ca,131,69,144,185,66,451
201603,2016-01-23,2016-04-14,nation,ca,105,68,169,141,101,512
201604,2016-01-30,2016-04-14,nation,ca,100,57,177,164,94,628
201605,2016-02-06,2016-04-14,nation,ca,94,68,210,187,130,688
201606,2016-02-13,2016-04-14,nation,ca,132,56,226,168,105,842
201607,2016-02-20,2016-04-14,nation,ca,83,58,257,169,140,667
201608,2016-02-27,2016-04-14,nation,ca,73,81,271,161,149,725
201609,2016-03-05,2016-04-14,nation,ca,91,78,275,200,194,731
201610,2016-03-12,2016-04-14,nation,ca,69,87,243,223,153,728
201611,2016-03-19,2016-04-14,nation,ca,88,70,241,229,150,650
201612,2016-03-26,2016-04-14,nation,ca,62,96,196,247,142,568
201613,2016-04-02,2016-04-14,nation,ca,68,63,167,249,119,543
201614,2016-04-09,2016-04-14,nation,ca,66,70,151,254,117,420
201535,2015-09-05,2016-04-07,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-04-07,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-04-07,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-04-07,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-04-07,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-04-07,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-04-07,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-04-07,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-04-07,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-04-07,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-04-07,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-04-07,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-04-07,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-04-07,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-04-07,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-04-07,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-04-07,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-04-07,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-04-07,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-04-07,nation,ca,131,69,144,185,66,451
201603,2016-01-23,2016-04-07,nation,ca,105,68,169,141,101,512
201604,2016-01-30,2016-04-07,nation,ca,100,57,177,164,94,628
201605,2016-02-06,2016-04-07,nation,ca,94,68,210,187,130,688
201606,2016-02-13,2016-04-07,nation,ca,132,56,226,168,105,842
201607,2016-02-20,2016-04-07,nation,ca,83,58,257,169,140,667
201608,2016-02-27,2016-04-07,nation,ca,73,81,271,161,149,725
201609,2016-03-05,2016-04-07,nation,ca,91,78,275,200,194,731
201610,2016-03-12,2016-04-07,nation,ca,69,87,243,223,153,728
201611,2016-03-19,2016-04-07,nation,ca,88,70,241,229,150,650
201612,2016-03-26,2016-04-07,nation,ca,62,96,197,245,142,571
201613,2016-04-02,2016-04-07,nation,ca,66,63,163,234,118,535
201535,2015-09-05,2016-03-31,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-03-31,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-03-31,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-03-31,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-03-31,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-03-31,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-03-31,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-03-31,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-03-31,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-03-31,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-03-31,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-03-31,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-03-31,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-03-31,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-03-31,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-03-31,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-03-31,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-03-31,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-03-31,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-03-31,nation,ca,131,69,144,185,66,451
201603,2016-01-23,2016-03-31,nation,ca,105,68,169,141,101,512
201604,2016-01-30,2016-03-31,nation,ca,100,57,177,164,94,628
201605,2016-02-06,2016-03-31,nation,ca,94,68,210,187,130,688
201606,2016-02-13,2016-03-31,nation,ca,132,56,226,168,105,842
201607,2016-02-20,2016-03-31,nation,ca,83,58,257,169,140,667
201608,2016-02-27,2016-03-31,nation,ca,73,81,271,161,149,725
201609,2016-03-05,2016-03-31,nation,ca,91,78,275,200,194,731
201610,2016-03-12,2016-03-31,nation,ca,71,87,244,225,153,729
201611,2016-03-19,2016-03-31,nation,ca,90,70,241,230,151,650
201612,2016-03-26,2016-03-31,nation,ca,59,89,188,214,138,556
201535,2015-09-05,2016-03-24,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-03-24,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-03-24,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-03-24,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-03-24,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-03-24,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-03-24,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-03-24,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-03-24,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-03-24,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-03-24,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-03-24,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-03-24,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-03-24,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-03-24,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-03-24,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-03-24,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-03-24,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-03-24,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-03-24,nation,ca,131,69,144,185,66,451
201603,2016-01-23,2016-03-24,nation,ca,105,68,169,141,101,512
201604,2016-01-30,2016-03-24,nation,ca,100,57,177,164,94,628
201605,2016-02-06,2016-03-24,nation,ca,94,68,210,187,130,688
201606,2016-02-13,2016-03-24,nation,ca,132,56,226,168,105,842
201607,2016-02-20,2016-03-24,nation,ca,83,58,257,169,140,667
201608,2016-02-27,2016-03-24,nation,ca,73,81,271,161,149,725
201609,2016-03-05,2016-03-24,nation,ca,91,78,275,200,194,731
201610,2016-03-12,2016-03-24,nation,ca,69,87,243,223,153,728
201611,2016-03-19,2016-03-24,nation,ca,82,60,220,185,138,613
201535,2015-09-05,2016-03-17,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-03-17,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-03-17,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-03-17,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-03-17,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-03-17,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-03-17,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-03-17,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-03-17,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-03-17,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-03-17,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-03-17,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-03-17,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-03-17,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-03-17,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-03-17,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-03-17,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-03-17,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-03-17,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-03-17,nation,ca,131,69,144,185,66,451
201603,2016-01-23,2016-03-17,nation,ca,105,68,169,141,101,512
201604,2016-01-30,2016-03-17,nation,ca,100,57,177,164,94,628
201605,2016-02-06,2016-03-17,nation,ca,94,68,210,187,130,688
201606,2016-02-13,2016-03-17,nation,ca,132,56,226,168,105,842
201607,2016-02-20,2016-03-17,nation,ca,83,58,257,169,140,667
201608,2016-02-27,2016-03-17,nation,ca,73,78,265,149,141,712
201609,2016-03-05,2016-03-17,nation,ca,89,77,268,190,193,724
201610,2016-03-12,2016-03-17,nation,ca,64,86,216,201,142,646
201535,2015-09-05,2016-03-10,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-03-10,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-03-10,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-03-10,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-03-10,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-03-10,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-03-10,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-03-10,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-03-10,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-03-10,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-03-10,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-03-10,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-03-10,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-03-10,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-03-10,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-03-10,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-03-10,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-03-10,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-03-10,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-03-10,nation,ca,131,69,144,185,66,451
201603,2016-01-23,2016-03-10,nation,ca,105,68,169,141,101,512
201604,2016-01-30,2016-03-10,nation,ca,100,57,177,164,94,628
201605,2016-02-06,2016-03-10,nation,ca,94,68,210,187,130,688
201606,2016-02-13,2016-03-10,nation,ca,132,56,226,168,105,842
201607,2016-02-20,2016-03-10,nation,ca,83,58,257,169,140,663
201608,2016-02-27,2016-03-10,nation,ca,73,78,265,149,141,712
201609,2016-03-05,2016-03-10,nation,ca,82,76,255,180,187,704
201535,2015-09-05,2016-03-03,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-03-03,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-03-03,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-03-03,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-03-03,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-03-03,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-03-03,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-03-03,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-03-03,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-03-03,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-03-03,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-03-03,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-03-03,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-03-03,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-03-03,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-03-03,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-03-03,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-03-03,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-03-03,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-03-03,nation,ca,131,69,144,185,66,451
201603,2016-01-23,2016-03-03,nation,ca,105,68,169,141,101,512
201604,2016-01-30,2016-03-03,nation,ca,100,57,177,164,94,628
201605,2016-02-06,2016-03-03,nation,ca,94,68,210,187,130,688
201606,2016-02-13,2016-03-03,nation,ca,132,56,226,168,105,842
201607,2016-02-20,2016-03-03,nation,ca,83,58,257,169,140,663
201608,2016-02-27,2016-03-03,nation,ca,71,76,248,133,131,700
201535,2015-09-05,2016-02-25,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-02-25,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-02-25,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-02-25,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-02-25,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-02-25,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-02-25,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-02-25,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-02-25,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-02-25,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-02-25,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-02-25,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-02-25,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-02-25,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-02-25,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-02-25,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-02-25,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-02-25,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-02-25,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-02-25,nation,ca,131,69,144,185,66,451
201603,2016-01-23,2016-02-25,nation,ca,105,68,169,141,101,512
201604,2016-01-30,2016-02-25,nation,ca,100,57,177,164,94,628
201605,2016-02-06,2016-02-25,nation,ca,94,68,210,187,130,688
201606,2016-02-13,2016-02-25,nation,ca,132,56,226,168,105,831
201607,2016-02-20,2016-02-25,nation,ca,79,55,231,150,127,640
201535,2015-09-05,2016-02-18,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-02-18,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-02-18,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-02-18,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-02-18,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-02-18,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-02-18,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-02-18,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-02-18,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-02-18,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-02-18,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-02-18,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-02-18,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-02-18,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-02-18,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-02-18,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-02-18,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-02-18,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-02-18,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-02-18,nation,ca,130,67,143,182,65,425
201603,2016-01-23,2016-02-18,nation,ca,103,66,169,131,94,498
201604,2016-01-30,2016-02-18,nation,ca,98,57,177,161,89,611
201605,2016-02-06,2016-02-18,nation,ca,91,67,208,182,120,678
201606,2016-02-13,2016-02-18,nation,ca,77,51,199,144,82,550
201535,2015-09-05,2016-02-11,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-02-11,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-02-11,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-02-11,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-02-11,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-02-11,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-02-11,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-02-11,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-02-11,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-02-11,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-02-11,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-02-11,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-02-11,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-02-11,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-02-11,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-02-11,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-02-11,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-02-11,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-02-11,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-02-11,nation,ca,130,67,143,182,65,425
201603,2016-01-23,2016-02-11,nation,ca,103,66,169,131,94,498
201604,2016-01-30,2016-02-11,nation,ca,98,57,177,161,89,611
201605,2016-02-06,2016-02-11,nation,ca,81,63,178,162,112,650
201535,2015-09-05,2016-02-04,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-02-04,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-02-04,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-02-04,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-02-04,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-02-04,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-02-04,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-02-04,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-02-04,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-02-04,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-02-04,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-02-04,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-02-04,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-02-04,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-02-04,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-02-04,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-02-04,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-02-04,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-02-04,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-02-04,nation,ca,130,67,143,182,65,425
201603,2016-01-23,2016-02-04,nation,ca,103,66,169,131,94,498
201604,2016-01-30,2016-02-04,nation,ca,92,57,167,153,85,599
201535,2015-09-05,2016-01-28,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-01-28,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-01-28,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-01-28,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-01-28,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-01-28,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-01-28,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-01-28,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-01-28,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-01-28,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-01-28,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-01-28,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-01-28,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-01-28,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-01-28,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-01-28,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-01-28,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-01-28,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-01-28,nation,ca,163,88,136,193,78,461
201602,2016-01-16,2016-01-28,nation,ca,130,67,143,182,65,425
201603,2016-01-23,2016-01-28,nation,ca,89,59,147,119,91,416
201535,2015-09-05,2016-01-21,nation,ca,33,17,12,199,4,7
201536,2015-09-12,2016-01-21,nation,ca,27,35,9,221,1,6
201537,2015-09-19,2016-01-21,nation,ca,29,26,10,296,3,8
201538,2015-09-26,2016-01-21,nation,ca,42,18,2,331,2,9
201539,2015-10-03,2016-01-21,nation,ca,48,19,3,385,8,14
201540,2015-10-10,2016-01-21,nation,ca,68,29,2,429,7,8
201541,2015-10-17,2016-01-21,nation,ca,78,38,8,384,2,15
201542,2015-10-24,2016-01-21,nation,ca,88,39,8,369,8,18
201543,2015-10-31,2016-01-21,nation,ca,89,52,13,299,4,16
201544,2015-11-07,2016-01-21,nation,ca,114,69,11,291,9,24
201545,2015-11-14,2016-01-21,nation,ca,128,58,27,289,9,39
201546,2015-11-21,2016-01-21,nation,ca,136,66,23,296,7,43
201547,2015-11-28,2016-01-21,nation,ca,148,73,20,274,6,115
201548,2015-12-05,2016-01-21,nation,ca,149,71,33,214,22,99
201549,2015-12-12,2016-01-21,nation,ca,143,75,55,218,28,187
201550,2015-12-19,2016-01-21,nation,ca,150,79,54,186,25,240
201551,2015-12-26,2016-01-21,nation,ca,147,72,95,184,27,232
201552,2016-01-02,2016-01-21,nation,ca,119,61,84,181,44,350
201601,2016-01-09,2016-01-21,nation,ca,163,84,135,185,72,422
201602,2016-01-16,2016-01-21,nation,ca,125,65,133,166,61,385
201535,2015-09-05,2016-01-14,nation,ca,33,17,12,199,4,7
