,epiweek,time_value,issue,geo_type,geo_value,flu_tests,flu_h1n1_2009_positive_tests,flu_ah1_positive_tests,flu_ah3_positive_tests,flu_a_positive_tests,flu_b_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv_1_positive_tests,hpiv_2_positive_tests,hpiv_3_positive_tests,hpiv_4_positive_tests,other_hpiv_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,ev_rv_tests,ev_rv_positive_tests,hcov_tests,hcov_positive_tests
0,201421,2014-05-24,2014-05-28,lab,nl,26.0,0.0,0.0,0.0,0.0,4.0,26.0,6.0,26.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,26.0,1.0,,,,
1,201421,2014-05-24,2014-05-28,lab,pe,6.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0
2,201421,2014-05-24,2014-05-28,lab,ns,19.0,0.0,0.0,0.0,0.0,1.0,19.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0
3,201421,2014-05-24,2014-05-28,lab,nb,71.0,0.0,0.0,0.0,1.0,5.0,43.0,1.0,42.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,201421,2014-05-24,2014-05-28,region,atlantic,122.0,0.0,0.0,0.0,1.0,10.0,96.0,9.0,77.0,0.0,1.0,3.0,0.0,0.0,78.0,1.0,35.0,1.0,9.0,0.0,9.0,0.0
5,201421,2014-05-24,2014-05-28,lab,région nord-est,31.0,0.0,0.0,0.0,1.0,6.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
6,201421,2014-05-24,2014-05-28,lab,québec-chaudière-appalaches,172.0,0.0,0.0,0.0,0.0,5.0,141.0,2.0,134.0,1.0,0.0,4.0,0.0,0.0,135.0,12.0,84.0,4.0,,,84.0,0.0
7,201421,2014-05-24,2014-05-28,lab,centre-du-québec,69.0,0.0,0.0,0.0,0.0,7.0,50.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0
8,201421,2014-05-24,2014-05-28,lab,montréal-laval,403.0,0.0,0.0,0.0,2.0,8.0,366.0,3.0,289.0,0.0,2.0,13.0,1.0,0.0,294.0,8.0,219.0,5.0,,,214.0,3.0
9,201421,2014-05-24,2014-05-28,lab,ouest du québec,33.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
10,201421,2014-05-24,2014-05-28,lab,montérégie,15.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
11,201421,2014-05-24,2014-05-28,region,qc,723.0,0.0,0.0,0.0,3.0,29.0,586.0,10.0,425.0,1.0,2.0,17.0,1.0,0.0,431.0,20.0,303.0,9.0,,,298.0,3.0
12,201421,2014-05-24,2014-05-28,lab,ottawa p.h.l.,9.0,0.0,0.0,4.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13,201421,2014-05-24,2014-05-28,lab,cheo - ottawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,201421,2014-05-24,2014-05-28,lab,kingston,9.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,9.0,1.0,2.0,1.0,2.0,0.0
15,201421,2014-05-24,2014-05-28,region,atlantic,127.0,0.0,0.0,0.0,2.0,4.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,201421,2014-05-24,2014-05-28,lab,c.p.h.l. - toronto,320.0,1.0,0.0,5.0,6.0,16.0,293.0,3.0,293.0,0.0,3.0,11.0,0.0,0.0,293.0,1.0,277.0,9.0,61.0,7.0,40.0,1.0
17,201421,2014-05-24,2014-05-28,lab,sick kids' hospital - toronto,95.0,0.0,0.0,0.0,0.0,1.0,95.0,1.0,95.0,0.0,0.0,9.0,0.0,0.0,95.0,8.0,95.0,2.0,25.0,8.0,25.0,0.0
18,201421,2014-05-24,2014-05-28,lab,sunnybrook & women's college hsc,50.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,50.0,0.0,0.0,3.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,15.0,50.0,0.0
19,201421,2014-05-24,2014-05-28,lab,sault ste. marie,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0
20,201421,2014-05-24,2014-05-28,lab,timmins,1.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,4.0,1.0
21,201421,2014-05-24,2014-05-28,lab,st. joseph's - london,41.0,0.0,0.0,0.0,0.0,2.0,41.0,12.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,0.0,41.0,0.0,41.0,2.0
22,201421,2014-05-24,2014-05-28,lab,london p.h.l.,54.0,0.0,0.0,0.0,0.0,5.0,51.0,1.0,51.0,0.0,0.0,3.0,0.0,0.0,51.0,0.0,49.0,1.0,15.0,4.0,10.0,0.0
23,201421,2014-05-24,2014-05-28,lab,orillia p.h.l.,43.0,0.0,0.0,0.0,0.0,7.0,45.0,0.0,45.0,0.0,2.0,2.0,0.0,0.0,45.0,2.0,45.0,0.0,11.0,2.0,10.0,1.0
24,201421,2014-05-24,2014-05-28,lab,thunder bay,13.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,3.0,1.0,3.0,0.0
25,201421,2014-05-24,2014-05-28,lab,sudbury p.h.l.,17.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,4.0,0.0,11.0,1.0,2.0,0.0
26,201421,2014-05-24,2014-05-28,lab,hamilton p.h.l.,47.0,0.0,0.0,4.0,5.0,4.0,43.0,0.0,43.0,0.0,0.0,5.0,0.0,0.0,43.0,1.0,42.0,1.0,11.0,0.0,9.0,0.0
27,201421,2014-05-24,2014-05-28,lab,peterborough p.h.l.,32.0,0.0,0.0,4.0,4.0,1.0,26.0,0.0,26.0,0.0,0.0,4.0,0.0,0.0,26.0,0.0,22.0,0.0,8.0,1.0,4.0,0.0
28,201421,2014-05-24,2014-05-28,region,on,862.0,1.0,0.0,17.0,23.0,54.0,816.0,23.0,689.0,0.0,6.0,39.0,0.0,0.0,689.0,12.0,654.0,14.0,246.0,40.0,201.0,5.0
29,201421,2014-05-24,2014-05-28,lab,mb,95.0,0.0,0.0,2.0,2.0,7.0,52.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,24.0,2.0,55.0,4.0,24.0,1.0
30,201421,2014-05-24,2014-05-28,lab,regina,135.0,0.0,0.0,0.0,0.0,5.0,135.0,12.0,135.0,0.0,5.0,6.0,0.0,0.0,135.0,5.0,135.0,4.0,135.0,35.0,135.0,7.0
31,201421,2014-05-24,2014-05-28,region,atlantic,38.0,0.0,0.0,0.0,1.0,2.0,38.0,6.0,38.0,0.0,2.0,0.0,0.0,0.0,38.0,1.0,38.0,2.0,38.0,13.0,38.0,1.0
32,201421,2014-05-24,2014-05-28,lab,sk,173.0,0.0,0.0,0.0,1.0,7.0,173.0,18.0,173.0,0.0,7.0,6.0,0.0,0.0,173.0,6.0,173.0,6.0,173.0,48.0,173.0,8.0
33,201421,2014-05-24,2014-05-28,lab,ab,465.0,1.0,0.0,0.0,5.0,45.0,465.0,28.0,465.0,25.0,0.0,0.0,0.0,0.0,465.0,6.0,465.0,3.0,465.0,100.0,465.0,4.0
34,201421,2014-05-24,2014-05-28,region,prairies,733.0,1.0,0.0,2.0,8.0,59.0,690.0,54.0,693.0,25.0,7.0,6.0,0.0,0.0,693.0,13.0,662.0,11.0,693.0,152.0,662.0,13.0
35,201421,2014-05-24,2014-05-28,region,bc,103.0,0.0,0.0,2.0,2.0,2.0,103.0,4.0,62.0,1.0,0.0,8.0,0.0,0.0,62.0,0.0,62.0,1.0,62.0,21.0,62.0,1.0
36,201421,2014-05-24,2014-05-28,nation,ca,2543.0,2.0,0.0,21.0,37.0,154.0,2291.0,100.0,1946.0,27.0,16.0,73.0,1.0,0.0,1953.0,46.0,1716.0,36.0,1010.0,213.0,1232.0,22.0
0,201420,2014-05-17,2014-05-22,lab,nl,55.0,0.0,0.0,0.0,4.0,10.0,55.0,5.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0,6.0,,,,
1,201420,2014-05-17,2014-05-22,lab,pe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,201420,2014-05-17,2014-05-22,lab,ns,43.0,0.0,0.0,1.0,1.0,4.0,44.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,1.0,13.0,2.0,13.0,0.0
3,201420,2014-05-17,2014-05-22,lab,nb,34.0,0.0,0.0,1.0,2.0,4.0,34.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
4,201420,2014-05-17,2014-05-22,region,atlantic,132.0,0.0,0.0,2.0,7.0,18.0,133.0,11.0,102.0,1.0,0.0,0.0,0.0,0.0,102.0,3.0,68.0,7.0,13.0,2.0,13.0,0.0
5,201420,2014-05-17,2014-05-22,lab,région nord-est,12.0,0.0,0.0,0.0,1.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
6,201420,2014-05-17,2014-05-22,lab,québec-chaudière-appalaches,223.0,0.0,0.0,0.0,1.0,7.0,153.0,6.0,139.0,0.0,0.0,4.0,0.0,0.0,140.0,9.0,86.0,2.0,,,86.0,0.0
7,201420,2014-05-17,2014-05-22,lab,centre-du-québec,79.0,0.0,0.0,0.0,0.0,9.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
8,201420,2014-05-17,2014-05-22,lab,montréal-laval,489.0,0.0,0.0,0.0,4.0,17.0,422.0,12.0,335.0,2.0,1.0,6.0,0.0,0.0,348.0,6.0,266.0,10.0,,,257.0,2.0
9,201420,2014-05-17,2014-05-22,lab,ouest du québec,27.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
10,201420,2014-05-17,2014-05-22,lab,montérégie,25.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
11,201420,2014-05-17,2014-05-22,region,qc,855.0,0.0,0.0,0.0,6.0,35.0,664.0,27.0,474.0,2.0,1.0,10.0,0.0,0.0,488.0,15.0,352.0,12.0,,,343.0,2.0
12,201420,2014-05-17,2014-05-22,lab,ottawa p.h.l.,7.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,1.0,3.0,0.0,3.0,0.0
13,201420,2014-05-17,2014-05-22,lab,cheo - ottawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,201420,2014-05-17,2014-05-22,lab,kingston,25.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,24.0,1.0,0.0,2.0,0.0,0.0,24.0,0.0,24.0,0.0,10.0,2.0,10.0,0.0
15,201420,2014-05-17,2014-05-22,region,atlantic,212.0,0.0,0.0,0.0,4.0,10.0,212.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,201420,2014-05-17,2014-05-22,lab,c.p.h.l. - toronto,387.0,0.0,0.0,2.0,4.0,36.0,373.0,7.0,373.0,0.0,2.0,17.0,0.0,0.0,373.0,1.0,355.0,9.0,97.0,11.0,77.0,1.0
17,201420,2014-05-17,2014-05-22,lab,sick kids' hospital - toronto,111.0,0.0,0.0,0.0,0.0,1.0,111.0,2.0,111.0,0.0,0.0,8.0,0.0,1.0,111.0,0.0,111.0,4.0,23.0,0.0,23.0,8.0
18,201420,2014-05-17,2014-05-22,lab,sunnybrook & women's college hsc,43.0,0.0,0.0,0.0,0.0,4.0,43.0,1.0,43.0,0.0,0.0,3.0,0.0,0.0,43.0,1.0,43.0,0.0,43.0,6.0,43.0,1.0
19,201420,2014-05-17,2014-05-22,lab,sault ste. marie,11.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,4.0,0.0,3.0,0.0
20,201420,2014-05-17,2014-05-22,lab,timmins,11.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
21,201420,2014-05-17,2014-05-22,lab,st. joseph's - london,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,201420,2014-05-17,2014-05-22,lab,london p.h.l.,96.0,0.0,0.0,1.0,1.0,20.0,87.0,3.0,87.0,0.0,0.0,1.0,0.0,0.0,87.0,2.0,80.0,2.0,23.0,2.0,13.0,0.0
23,201420,2014-05-17,2014-05-22,lab,orillia p.h.l.,51.0,0.0,0.0,1.0,1.0,3.0,47.0,0.0,47.0,0.0,3.0,5.0,0.0,0.0,47.0,0.0,46.0,3.0,14.0,4.0,11.0,0.0
24,201420,2014-05-17,2014-05-22,lab,thunder bay,17.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,9.0,2.0,7.0,0.0
25,201420,2014-05-17,2014-05-22,lab,sudbury p.h.l.,24.0,0.0,0.0,0.0,1.0,2.0,30.0,1.0,30.0,1.0,0.0,1.0,0.0,0.0,30.0,1.0,26.0,1.0,11.0,2.0,7.0,0.0
26,201420,2014-05-17,2014-05-22,lab,hamilton p.h.l.,60.0,0.0,0.0,2.0,5.0,5.0,52.0,1.0,52.0,0.0,0.0,4.0,0.0,0.0,52.0,1.0,49.0,1.0,26.0,3.0,17.0,2.0
27,201420,2014-05-17,2014-05-22,lab,peterborough p.h.l.,44.0,0.0,0.0,1.0,1.0,10.0,41.0,0.0,41.0,0.0,1.0,2.0,0.0,0.0,41.0,0.0,40.0,1.0,10.0,2.0,8.0,0.0
28,201420,2014-05-17,2014-05-22,region,on,1099.0,0.0,0.0,8.0,18.0,104.0,1056.0,19.0,844.0,2.0,6.0,44.0,0.0,1.0,844.0,6.0,809.0,22.0,273.0,34.0,222.0,12.0
29,201420,2014-05-17,2014-05-22,lab,mb,162.0,0.0,0.0,0.0,0.0,0.0,85.0,8.0,87.0,1.0,1.0,3.0,0.0,0.0,87.0,2.0,38.0,9.0,87.0,2.0,38.0,2.0
30,201420,2014-05-17,2014-05-22,lab,regina,205.0,0.0,0.0,0.0,0.0,17.0,205.0,20.0,205.0,1.0,5.0,5.0,0.0,0.0,205.0,12.0,205.0,9.0,205.0,49.0,205.0,9.0
31,201420,2014-05-17,2014-05-22,region,atlantic,61.0,0.0,0.0,0.0,0.0,6.0,61.0,1.0,61.0,2.0,0.0,2.0,0.0,0.0,61.0,3.0,61.0,1.0,61.0,15.0,61.0,1.0
32,201420,2014-05-17,2014-05-22,lab,sk,266.0,0.0,0.0,0.0,0.0,23.0,266.0,21.0,266.0,3.0,5.0,7.0,0.0,0.0,266.0,15.0,266.0,10.0,266.0,64.0,266.0,10.0
33,201420,2014-05-17,2014-05-22,lab,ab,458.0,5.0,0.0,7.0,18.0,43.0,458.0,24.0,458.0,24.0,0.0,0.0,0.0,0.0,458.0,4.0,458.0,9.0,458.0,92.0,458.0,3.0
34,201420,2014-05-17,2014-05-22,region,prairies,886.0,5.0,0.0,7.0,18.0,66.0,809.0,53.0,811.0,28.0,6.0,10.0,0.0,0.0,811.0,21.0,762.0,28.0,811.0,158.0,762.0,15.0
35,201420,2014-05-17,2014-05-22,region,bc,104.0,0.0,0.0,0.0,0.0,11.0,104.0,4.0,32.0,1.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,0.0,32.0,10.0,32.0,2.0
36,201420,2014-05-17,2014-05-22,nation,ca,3076.0,5.0,0.0,17.0,49.0,234.0,2766.0,114.0,2263.0,34.0,13.0,64.0,0.0,1.0,2277.0,45.0,2023.0,69.0,1129.0,204.0,1372.0,31.0
0,201419,2014-05-10,2014-05-14,lab,nl,48.0,0.0,0.0,0.0,2.0,10.0,48.0,3.0,48.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,48.0,2.0,,,,
1,201419,2014-05-10,2014-05-14,lab,pe,7.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,5.0,0.0,5.0,2.0,5.0,0.0
2,201419,2014-05-10,2014-05-14,lab,ns,54.0,0.0,0.0,0.0,0.0,6.0,55.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,11.0,2.0,11.0,0.0
3,201419,2014-05-10,2014-05-14,lab,nb,45.0,0.0,0.0,0.0,0.0,7.0,12.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4,201419,2014-05-10,2014-05-14,region,atlantic,154.0,0.0,0.0,0.0,2.0,23.0,129.0,11.0,76.0,0.0,1.0,1.0,1.0,0.0,76.0,3.0,64.0,2.0,16.0,4.0,16.0,0.0
5,201419,2014-05-10,2014-05-14,lab,région nord-est,46.0,0.0,0.0,0.0,0.0,2.0,41.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
6,201419,2014-05-10,2014-05-14,lab,québec-chaudière-appalaches,221.0,0.0,0.0,0.0,0.0,11.0,165.0,12.0,159.0,0.0,1.0,3.0,1.0,0.0,160.0,9.0,94.0,2.0,,,94.0,1.0
7,201419,2014-05-10,2014-05-14,lab,centre-du-québec,90.0,0.0,0.0,0.0,0.0,5.0,53.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,0.0,0.0
8,201419,2014-05-10,2014-05-14,lab,montréal-laval,517.0,0.0,0.0,0.0,4.0,21.0,434.0,13.0,304.0,2.0,1.0,8.0,0.0,0.0,318.0,12.0,236.0,7.0,,,229.0,0.0
9,201419,2014-05-10,2014-05-14,lab,ouest du québec,80.0,0.0,0.0,0.0,0.0,8.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
10,201419,2014-05-10,2014-05-14,lab,montérégie,38.0,0.0,0.0,0.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
11,201419,2014-05-10,2014-05-14,region,qc,992.0,0.0,0.0,0.0,4.0,48.0,735.0,41.0,467.0,2.0,2.0,11.0,1.0,0.0,482.0,21.0,330.0,9.0,,,323.0,1.0
12,201419,2014-05-10,2014-05-14,lab,ottawa p.h.l.,9.0,1.0,0.0,0.0,2.0,2.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,8.0,0.0,7.0,1.0,5.0,0.0
13,201419,2014-05-10,2014-05-14,lab,cheo - ottawa,96.0,0.0,0.0,0.0,0.0,11.0,96.0,3.0,96.0,0.0,0.0,4.0,0.0,0.0,96.0,2.0,96.0,5.0,96.0,0.0,0.0,0.0
14,201419,2014-05-10,2014-05-14,lab,kingston,28.0,0.0,0.0,1.0,1.0,5.0,35.0,0.0,35.0,0.0,1.0,2.0,0.0,0.0,35.0,1.0,35.0,3.0,12.0,0.0,12.0,1.0
15,201419,2014-05-10,2014-05-14,region,atlantic,212.0,0.0,0.0,0.0,1.0,16.0,212.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,201419,2014-05-10,2014-05-14,lab,c.p.h.l. - toronto,489.0,0.0,0.0,5.0,6.0,70.0,424.0,9.0,424.0,1.0,0.0,11.0,0.0,0.0,424.0,3.0,415.0,12.0,114.0,9.0,103.0,0.0
17,201419,2014-05-10,2014-05-14,lab,sick kids' hospital - toronto,107.0,0.0,0.0,0.0,0.0,7.0,107.0,1.0,107.0,0.0,0.0,5.0,0.0,1.0,107.0,0.0,107.0,3.0,15.0,3.0,15.0,0.0
18,201419,2014-05-10,2014-05-14,lab,sunnybrook & women's college hsc,51.0,0.0,0.0,1.0,1.0,7.0,51.0,0.0,51.0,0.0,0.0,1.0,0.0,0.0,51.0,0.0,51.0,1.0,51.0,3.0,51.0,0.0
19,201419,2014-05-10,2014-05-14,lab,sault ste. marie,13.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
20,201419,2014-05-10,2014-05-14,lab,timmins,13.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0
21,201419,2014-05-10,2014-05-14,lab,st. joseph's - london,71.0,0.0,0.0,0.0,0.0,8.0,71.0,3.0,71.0,0.0,1.0,1.0,0.0,0.0,71.0,0.0,71.0,5.0,71.0,6.0,71.0,0.0
22,201419,2014-05-10,2014-05-14,lab,london p.h.l.,108.0,0.0,0.0,0.0,0.0,31.0,96.0,2.0,96.0,0.0,0.0,1.0,0.0,0.0,96.0,0.0,92.0,3.0,36.0,5.0,28.0,3.0
23,201419,2014-05-10,2014-05-14,lab,orillia p.h.l.,61.0,0.0,0.0,0.0,0.0,11.0,54.0,2.0,54.0,0.0,3.0,2.0,0.0,0.0,54.0,1.0,53.0,0.0,6.0,1.0,4.0,0.0
24,201419,2014-05-10,2014-05-14,lab,thunder bay,15.0,0.0,0.0,0.0,0.0,4.0,11.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,1.0,6.0,0.0,1.0,0.0
25,201419,2014-05-10,2014-05-14,lab,sudbury p.h.l.,44.0,0.0,0.0,0.0,0.0,6.0,33.0,0.0,33.0,0.0,0.0,3.0,0.0,0.0,33.0,0.0,23.0,1.0,16.0,1.0,3.0,0.0
26,201419,2014-05-10,2014-05-14,lab,hamilton p.h.l.,76.0,0.0,0.0,0.0,0.0,20.0,78.0,3.0,78.0,0.0,0.0,1.0,0.0,0.0,78.0,0.0,71.0,3.0,28.0,2.0,18.0,3.0
27,201419,2014-05-10,2014-05-14,lab,peterborough p.h.l.,35.0,0.0,0.0,0.0,0.0,5.0,44.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,42.0,2.0,22.0,0.0,20.0,2.0
28,201419,2014-05-10,2014-05-14,region,on,1428.0,1.0,0.0,7.0,11.0,211.0,1342.0,28.0,1130.0,1.0,7.0,32.0,0.0,1.0,1130.0,8.0,1095.0,39.0,481.0,31.0,332.0,9.0
29,201419,2014-05-10,2014-05-14,lab,mb,171.0,1.0,0.0,0.0,2.0,7.0,78.0,11.0,80.0,2.0,0.0,0.0,1.0,0.0,80.0,2.0,36.0,2.0,80.0,2.0,36.0,3.0
30,201419,2014-05-10,2014-05-14,lab,regina,152.0,0.0,0.0,0.0,0.0,17.0,152.0,18.0,152.0,2.0,3.0,8.0,1.0,0.0,152.0,7.0,152.0,2.0,152.0,18.0,152.0,9.0
31,201419,2014-05-10,2014-05-14,region,atlantic,63.0,0.0,0.0,0.0,0.0,5.0,63.0,6.0,63.0,0.0,1.0,1.0,0.0,0.0,63.0,1.0,63.0,5.0,63.0,17.0,63.0,2.0
32,201419,2014-05-10,2014-05-14,lab,sk,215.0,0.0,0.0,0.0,0.0,22.0,215.0,24.0,215.0,2.0,4.0,9.0,1.0,0.0,215.0,8.0,215.0,7.0,215.0,35.0,215.0,11.0
33,201419,2014-05-10,2014-05-14,lab,ab,518.0,1.0,0.0,3.0,6.0,38.0,518.0,31.0,518.0,21.0,0.0,0.0,0.0,0.0,518.0,13.0,518.0,11.0,518.0,98.0,518.0,3.0
34,201419,2014-05-10,2014-05-14,region,prairies,904.0,2.0,0.0,3.0,8.0,67.0,811.0,66.0,813.0,25.0,4.0,9.0,2.0,0.0,813.0,23.0,769.0,20.0,813.0,135.0,769.0,17.0
35,201419,2014-05-10,2014-05-14,region,bc,176.0,0.0,0.0,6.0,7.0,20.0,176.0,6.0,66.0,1.0,0.0,7.0,0.0,0.0,66.0,2.0,66.0,10.0,66.0,15.0,66.0,1.0
36,201419,2014-05-10,2014-05-14,nation,ca,3654.0,3.0,0.0,16.0,32.0,369.0,3193.0,152.0,2552.0,29.0,14.0,60.0,4.0,1.0,2567.0,57.0,2324.0,80.0,1376.0,185.0,1506.0,28.0
0,201418,2014-05-03,2014-05-08,lab,nl,44.0,0.0,0.0,0.0,2.0,8.0,44.0,6.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,44.0,3.0,,,,
1,201418,2014-05-03,2014-05-08,lab,pe,8.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,1.0,5.0,0.0
2,201418,2014-05-03,2014-05-08,lab,ns,66.0,0.0,0.0,0.0,0.0,18.0,66.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,1.0,10.0,0.0,10.0,0.0
3,201418,2014-05-03,2014-05-08,lab,nb,88.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,201418,2014-05-03,2014-05-08,region,atlantic,206.0,0.0,0.0,0.0,2.0,33.0,142.0,14.0,77.0,0.0,0.0,0.0,0.0,0.0,78.0,2.0,59.0,4.0,15.0,1.0,15.0,0.0
5,201418,2014-05-03,2014-05-08,lab,région nord-est,56.0,0.0,0.0,0.0,0.0,5.0,47.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
6,201418,2014-05-03,2014-05-08,lab,québec-chaudière-appalaches,313.0,0.0,0.0,0.0,1.0,13.0,183.0,5.0,164.0,0.0,1.0,5.0,1.0,0.0,168.0,12.0,103.0,5.0,,,103.0,0.0
7,201418,2014-05-03,2014-05-08,lab,centre-du-québec,142.0,0.0,0.0,1.0,1.0,7.0,77.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,0.0,0.0
