epiweek,time_value,issue,geo_type,geo_value,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,fluauns_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests
201933,2019-08-17,2019-08-22,lab,québec-chaudière-appalaches,25.0,0.0,0.0,0.0,0.0,0.0,30,0,40.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,,,37.0,0.0
201933,2019-08-17,2019-08-22,lab,centre-du-québec,18.0,0.0,0.0,0.0,0.0,0.0,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201933,2019-08-17,2019-08-22,lab,montréal-laval,380.0,0.0,0.0,2.0,2.0,2.0,390,1,341.0,3.0,0.0,0.0,0.0,0.0,341.0,19.0,0.0,0.0,,,334.0,0.0
201933,2019-08-17,2019-08-22,lab,ouest du québec,14.0,0.0,0.0,0.0,0.0,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201933,2019-08-17,2019-08-22,lab,montérégie,19.0,0.0,0.0,0.0,0.0,0.0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201933,2019-08-17,2019-08-22,region,qc,472.0,0.0,0.0,2.0,2.0,2.0,484,1,381.0,3.0,0.0,0.0,0.0,0.0,384.0,20.0,0.0,0.0,,,371.0,0.0
201933,2019-08-17,2019-08-22,lab,ottawa p.h.l.,6.0,0.0,0.0,0.0,0.0,0.0,6,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,cheo - ottawa,65.0,0.0,0.0,1.0,1.0,0.0,65,0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,17.0,2.0,16.0,0.0
201933,2019-08-17,2019-08-22,lab,kingston p.h.l.,11.0,0.0,0.0,0.0,0.0,0.0,11,0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,uhn / mount sinai hospital,137.0,0.0,0.0,2.0,2.0,0.0,137,2,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,,,,
201933,2019-08-17,2019-08-22,lab,p.h.o.l. - toronto,147.0,0.0,0.0,0.0,0.0,0.0,147,1,146.0,1.0,0.0,3.0,0.0,0.0,146.0,0.0,135.0,0.0,11.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,sick kids hospital - toronto,54.0,0.0,0.0,0.0,0.0,0.0,54,1,54.0,0.0,0.0,1.0,0.0,0.0,54.0,1.0,54.0,0.0,54.0,10.0,54.0,0.0
201933,2019-08-17,2019-08-22,lab,sunnybrook & women's college hsc,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,sault ste. marie p.h.l.,3.0,0.0,0.0,0.0,0.0,0.0,3,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,timmins p.h.l.,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,st. joseph's - london,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,london p.h.l.,27.0,0.0,0.0,0.0,0.0,0.0,27,0,27.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,orillia p.h.l.,6.0,0.0,0.0,0.0,0.0,0.0,6,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,thunder bay p.h.l.,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,sudbury p.h.l.,5.0,0.0,0.0,0.0,0.0,0.0,5,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,hamilton p.h.l.,22.0,0.0,0.0,0.0,0.0,1.0,22,0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,lab,peterborough p.h.l.,20.0,0.0,0.0,0.0,0.0,0.0,20,0,20.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
201933,2019-08-17,2019-08-22,region,on,505.0,0.0,0.0,3.0,3.0,1.0,505,4,326.0,2.0,0.0,5.0,0.0,0.0,312.0,1.0,310.0,0.0,87.0,12.0,70.0,0.0
201933,2019-08-17,2019-08-22,lab,mb,122.0,0.0,0.0,1.0,1.0,0.0,122,0,90.0,3.0,0.0,2.0,0.0,0.0,90.0,1.0,37.0,0.0,90.0,11.0,37.0,0.0
201933,2019-08-17,2019-08-22,lab,regina,170.0,0.0,0.0,1.0,1.0,0.0,170,0,109.0,0.0,0.0,0.0,0.0,0.0,109.0,3.0,109.0,1.0,109.0,33.0,109.0,0.0
201933,2019-08-17,2019-08-22,lab,saskatoon,52.0,0.0,0.0,1.0,1.0,0.0,52,0,52.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,52.0,1.0,52.0,10.0,52.0,0.0
201933,2019-08-17,2019-08-22,lab,province of saskatchewan,222.0,0.0,0.0,2.0,2.0,0.0,222,0,161.0,0.0,0.0,0.0,0.0,0.0,161.0,4.0,161.0,2.0,161.0,43.0,161.0,0.0
201933,2019-08-17,2019-08-22,lab,province of alberta,361.0,0.0,0.0,0.0,0.0,0.0,331,0,331.0,3.0,0.0,1.0,0.0,0.0,331.0,2.0,331.0,3.0,331.0,69.0,331.0,2.0
201933,2019-08-17,2019-08-22,region,prairies,705.0,0.0,0.0,3.0,3.0,0.0,675,0,582.0,6.0,0.0,3.0,0.0,0.0,582.0,7.0,529.0,5.0,582.0,123.0,529.0,2.0
201933,2019-08-17,2019-08-22,region,bc,182.0,0.0,4.0,1.0,5.0,2.0,182,1,155.0,2.0,1.0,1.0,1.0,0.0,155.0,2.0,155.0,0.0,152.0,32.0,152.0,0.0
201933,2019-08-17,2019-08-22,lab,yk,2.0,0.0,0.0,0.0,0.0,0.0,2,0,,,,,,,,,,,,,,
201933,2019-08-17,2019-08-22,lab,nt,4.0,0.0,0.0,0.0,0.0,0.0,4,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,4.0,0.0
201933,2019-08-17,2019-08-22,lab,nu,2.0,0.0,0.0,0.0,0.0,0.0,2,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0
201933,2019-08-17,2019-08-22,region,territories,8.0,0.0,0.0,0.0,0.0,0.0,8,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,5.0,6.0,0.0
201933,2019-08-17,2019-08-22,nation,ca,1979.0,0.0,4.0,9.0,13.0,5.0,1961,6,1508.0,13.0,1.0,10.0,1.0,0.0,1497.0,33.0,1058.0,6.0,885.0,184.0,1161.0,3.0
201932,2019-08-10,2019-08-15,lab,nl,32.0,0.0,0.0,1.0,1.0,0.0,32,1,32.0,0.0,0.0,1.0,0.0,0.0,32.0,1.0,32.0,0.0,32.0,5.0,,
201932,2019-08-10,2019-08-15,lab,pe,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,lab,ns,13.0,0.0,0.0,0.0,0.0,0.0,13,0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,2.0,7.0,0.0
201932,2019-08-10,2019-08-15,lab,nb,49.0,0.0,0.0,0.0,0.0,0.0,49,0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,37.0,0.0,37.0,0.0,37.0,0.0
201932,2019-08-10,2019-08-15,region,atlantic,94.0,0.0,0.0,1.0,1.0,0.0,94,1,76.0,0.0,0.0,1.0,0.0,0.0,76.0,2.0,76.0,0.0,76.0,7.0,44.0,0.0
201932,2019-08-10,2019-08-15,lab,région nord-est,5.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201932,2019-08-10,2019-08-15,lab,québec-chaudière-appalaches,28.0,0.0,0.0,0.0,0.0,0.0,22,0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,0.0,,,34.0,0.0
201932,2019-08-10,2019-08-15,lab,centre-du-québec,6.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201932,2019-08-10,2019-08-15,lab,montréal-laval,346.0,0.0,0.0,2.0,2.0,0.0,362,0,307.0,1.0,1.0,0.0,0.0,0.0,307.0,8.0,0.0,0.0,,,299.0,1.0
201932,2019-08-10,2019-08-15,lab,ouest du québec,17.0,0.0,0.0,0.0,0.0,0.0,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201932,2019-08-10,2019-08-15,lab,montérégie,20.0,0.0,0.0,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201932,2019-08-10,2019-08-15,region,qc,422.0,0.0,0.0,2.0,2.0,0.0,431,0,342.0,1.0,1.0,0.0,0.0,0.0,342.0,11.0,0.0,0.0,,,333.0,1.0
201932,2019-08-10,2019-08-15,lab,ottawa p.h.l.,2.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,lab,cheo - ottawa,53.0,0.0,0.0,0.0,0.0,0.0,53,0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,0.0,12.0,2.0,12.0,0.0
201932,2019-08-10,2019-08-15,lab,kingston p.h.l.,6.0,0.0,0.0,0.0,0.0,0.0,6,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,lab,uhn / mount sinai hospital,112.0,0.0,0.0,2.0,2.0,0.0,112,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,
201932,2019-08-10,2019-08-15,lab,p.h.o.l. - toronto,151.0,0.0,1.0,0.0,1.0,0.0,151,0,148.0,1.0,0.0,0.0,0.0,0.0,148.0,2.0,137.0,3.0,11.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,lab,sick kids hospital - toronto,25.0,0.0,0.0,0.0,0.0,0.0,25,0,25.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,4.0,25.0,0.0
201932,2019-08-10,2019-08-15,lab,sunnybrook & women's college hsc,3.0,0.0,0.0,0.0,0.0,0.0,3,0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
201932,2019-08-10,2019-08-15,lab,sault ste. marie p.h.l.,5.0,0.0,0.0,0.0,0.0,0.0,5,0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,lab,timmins p.h.l.,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,lab,st. joseph's - london,16.0,0.0,0.0,0.0,0.0,0.0,16,0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,15.0,5.0,15.0,0.0
201932,2019-08-10,2019-08-15,lab,london p.h.l.,24.0,0.0,0.0,0.0,0.0,0.0,24,0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,lab,orillia p.h.l.,8.0,0.0,0.0,0.0,0.0,0.0,6,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,lab,thunder bay p.h.l.,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,lab,sudbury p.h.l.,8.0,0.0,0.0,0.0,0.0,0.0,7,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,lab,hamilton p.h.l.,23.0,0.0,0.0,0.0,0.0,0.0,23,0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,lab,peterborough p.h.l.,6.0,0.0,0.0,0.0,0.0,0.0,6,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
201932,2019-08-10,2019-08-15,region,on,443.0,0.0,1.0,2.0,3.0,0.0,440,1,284.0,1.0,0.0,1.0,0.0,0.0,279.0,4.0,254.0,3.0,69.0,11.0,55.0,0.0
201932,2019-08-10,2019-08-15,lab,mb,117.0,0.0,0.0,0.0,0.0,0.0,117,1,92.0,1.0,0.0,3.0,0.0,0.0,92.0,1.0,38.0,0.0,92.0,14.0,38.0,0.0
201932,2019-08-10,2019-08-15,lab,regina,148.0,0.0,0.0,1.0,1.0,0.0,148,0,109.0,0.0,0.0,0.0,0.0,0.0,109.0,1.0,109.0,0.0,109.0,21.0,109.0,0.0
201932,2019-08-10,2019-08-15,lab,saskatoon,55.0,0.0,0.0,0.0,0.0,0.0,55,0,55.0,1.0,0.0,0.0,0.0,0.0,55.0,2.0,55.0,1.0,55.0,13.0,55.0,0.0
201932,2019-08-10,2019-08-15,lab,province of saskatchewan,203.0,0.0,0.0,1.0,1.0,0.0,203,0,164.0,1.0,0.0,0.0,0.0,0.0,164.0,3.0,164.0,1.0,164.0,34.0,164.0,0.0
201932,2019-08-10,2019-08-15,lab,province of alberta,405.0,2.0,1.0,0.0,3.0,0.0,386,0,386.0,4.0,2.0,3.0,1.0,0.0,386.0,10.0,386.0,3.0,386.0,81.0,386.0,0.0
201932,2019-08-10,2019-08-15,region,prairies,725.0,2.0,1.0,1.0,4.0,0.0,706,1,642.0,6.0,2.0,6.0,1.0,0.0,642.0,14.0,588.0,4.0,642.0,129.0,588.0,0.0
201932,2019-08-10,2019-08-15,region,bc,187.0,0.0,11.0,0.0,11.0,0.0,187,0,109.0,2.0,0.0,2.0,1.0,0.0,109.0,2.0,109.0,0.0,105.0,28.0,105.0,0.0
201932,2019-08-10,2019-08-15,lab,yk,1.0,0.0,0.0,0.0,0.0,0.0,1,0,,,,,,,,,,,,,,
201932,2019-08-10,2019-08-15,lab,nt,4.0,0.0,0.0,0.0,0.0,0.0,4,0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0
201932,2019-08-10,2019-08-15,lab,nu,2.0,0.0,0.0,0.0,0.0,0.0,2,0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0
201932,2019-08-10,2019-08-15,region,territories,7.0,0.0,0.0,0.0,0.0,0.0,7,0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,1.0,6.0,0.0
201932,2019-08-10,2019-08-15,nation,ca,1878.0,2.0,13.0,6.0,21.0,0.0,1865,3,1459.0,10.0,4.0,10.0,2.0,0.0,1454.0,33.0,1033.0,7.0,898.0,176.0,1131.0,1.0
201931,2019-08-03,2019-08-08,lab,nl,22.0,0.0,0.0,0.0,0.0,0.0,22,0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,22.0,1.0,,
