epiweek,time_value,issue,geo_type,geo_value,flu_tests,fluah1n1pdm09_positive_tests,fluah3_positive_tests,flua_positive_tests,flub_positive_tests,rsv_tests,rsv_positive_tests,hpiv_tests,hpiv1_positive_tests,hpiv2_positive_tests,hpiv3_positive_tests,hpiv4_positive_tests,hpivother_positive_tests,adv_tests,adv_positive_tests,hmpv_tests,hmpv_positive_tests,evrv_tests,evrv_positive_tests,hcov_tests,hcov_positive_tests
201625,2016-06-25,2016-06-30,region,bc,80.0,3.0,3.0,8.0,0.0,80.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0
201625,2016-06-25,2016-06-30,lab,yt,3.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,
201625,2016-06-25,2016-06-30,lab,nt,6.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0
201625,2016-06-25,2016-06-30,lab,nu,14.0,0.0,0.0,0.0,1.0,14.0,2.0,14.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,13.0,0.0,5.0,1.0,4.0,0.0
201625,2016-06-25,2016-06-30,region,territories,23.0,0.0,0.0,0.0,1.0,23.0,2.0,20.0,0.0,0.0,3.0,0.0,0.0,20.0,0.0,19.0,0.0,11.0,1.0,10.0,0.0
201625,2016-06-25,2016-06-30,nation,ca,1910.0,4.0,3.0,12.0,11.0,1873.0,52.0,1490.0,24.0,3.0,75.0,2.0,0.0,1484.0,26.0,1336.0,10.0,846.0,152.0,1015.0,13.0
201624,2016-06-18,2016-06-23,lab,nl,33.0,0.0,0.0,0.0,0.0,33.0,4.0,33.0,0.0,0.0,2.0,0.0,0.0,33.0,1.0,33.0,5.0,33.0,4.0,,
201624,2016-06-18,2016-06-23,lab,pe,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
201624,2016-06-18,2016-06-23,lab,ns,16.0,0.0,0.0,0.0,0.0,16.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,3.0,9.0,0.0
201624,2016-06-18,2016-06-23,lab,nb,60.0,0.0,0.0,0.0,1.0,60.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201624,2016-06-18,2016-06-23,region,atlantic,112.0,0.0,0.0,0.0,1.0,112.0,12.0,68.0,0.0,0.0,2.0,0.0,0.0,83.0,2.0,44.0,5.0,44.0,7.0,11.0,0.0
201624,2016-06-18,2016-06-23,lab,région nord est,67.0,0.0,0.0,0.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201624,2016-06-18,2016-06-23,lab,québec chaudière appalaches,61.0,0.0,0.0,0.0,0.0,64.0,0.0,44.0,0.0,0.0,3.0,0.0,0.0,44.0,2.0,38.0,1.0,,,38.0,0.0
201624,2016-06-18,2016-06-23,lab,centre du québec,35.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201624,2016-06-18,2016-06-23,lab,montréal laval,418.0,0.0,0.0,1.0,2.0,393.0,1.0,341.0,1.0,2.0,17.0,0.0,0.0,355.0,6.0,269.0,6.0,,,260.0,0.0
201624,2016-06-18,2016-06-23,lab,ouest du québec,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201624,2016-06-18,2016-06-23,lab,montérégie,56.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201624,2016-06-18,2016-06-23,region,qc,657.0,0.0,0.0,1.0,5.0,593.0,3.0,385.0,1.0,2.0,20.0,0.0,0.0,399.0,8.0,307.0,7.0,,,298.0,0.0
201624,2016-06-18,2016-06-23,lab,ottawa phl,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0
201624,2016-06-18,2016-06-23,lab,cheo ottawa,55.0,0.0,0.0,0.0,0.0,55.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,2.0,2.0,2.0,0.0
201624,2016-06-18,2016-06-23,lab,kingston phl,34.0,0.0,0.0,0.0,1.0,33.0,2.0,33.0,0.0,1.0,3.0,0.0,0.0,33.0,0.0,33.0,3.0,12.0,1.0,12.0,1.0
201624,2016-06-18,2016-06-23,lab,toronto medical laboratory,116.0,0.0,0.0,0.0,0.0,116.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
201624,2016-06-18,2016-06-23,lab,phol toronto,280.0,0.0,0.0,2.0,2.0,275.0,5.0,275.0,2.0,1.0,11.0,0.0,0.0,275.0,4.0,266.0,6.0,71.0,7.0,61.0,2.0
201624,2016-06-18,2016-06-23,lab,sick kids hospital toronto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201624,2016-06-18,2016-06-23,lab,sunnybrook womens college hsc,34.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,2.0,0.0,0.0,34.0,0.0,34.0,0.0,34.0,9.0,34.0,0.0
201624,2016-06-18,2016-06-23,lab,sault ste marie phl,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
201624,2016-06-18,2016-06-23,lab,timmins phl,8.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,7.0,0.0,3.0,0.0,2.0,0.0
201624,2016-06-18,2016-06-23,lab,st josephs london,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0
201624,2016-06-18,2016-06-23,lab,london phl,41.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0,2.0,0.0,0.0,43.0,1.0,39.0,0.0,11.0,0.0,5.0,0.0
201624,2016-06-18,2016-06-23,lab,orillia phl,18.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,21.0,0.0,8.0,4.0,5.0,0.0
201624,2016-06-18,2016-06-23,lab,thunder bay phl,12.0,0.0,0.0,0.0,2.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
201624,2016-06-18,2016-06-23,lab,sudbury phl,10.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,4.0,0.0,4.0,0.0
201624,2016-06-18,2016-06-23,lab,hamilton phl,48.0,0.0,0.0,0.0,0.0,46.0,0.0,46.0,0.0,0.0,3.0,0.0,0.0,46.0,1.0,41.0,0.0,15.0,2.0,7.0,0.0
201624,2016-06-18,2016-06-23,lab,peterborough phl,31.0,0.0,0.0,0.0,0.0,34.0,3.0,34.0,0.0,0.0,4.0,0.0,0.0,34.0,0.0,33.0,1.0,18.0,2.0,17.0,0.0
201624,2016-06-18,2016-06-23,region,on,710.0,0.0,0.0,2.0,5.0,694.0,11.0,555.0,2.0,3.0,28.0,0.0,0.0,544.0,7.0,526.0,12.0,181.0,33.0,151.0,3.0
201624,2016-06-18,2016-06-23,lab,mb,98.0,0.0,0.0,0.0,4.0,95.0,4.0,78.0,0.0,0.0,13.0,0.0,0.0,78.0,0.0,38.0,1.0,78.0,11.0,38.0,0.0
201624,2016-06-18,2016-06-23,lab,regina,143.0,0.0,0.0,0.0,0.0,143.0,15.0,143.0,1.0,0.0,13.0,0.0,0.0,143.0,3.0,143.0,1.0,143.0,39.0,143.0,4.0
201624,2016-06-18,2016-06-23,lab,saskatoon,57.0,0.0,0.0,0.0,0.0,57.0,6.0,57.0,0.0,1.0,3.0,0.0,0.0,57.0,3.0,57.0,0.0,57.0,18.0,57.0,0.0
201624,2016-06-18,2016-06-23,lab,sk,200.0,0.0,0.0,0.0,0.0,200.0,21.0,200.0,1.0,1.0,16.0,0.0,0.0,200.0,6.0,200.0,1.0,200.0,57.0,200.0,4.0
201624,2016-06-18,2016-06-23,lab,ab,322.0,0.0,0.0,1.0,0.0,322.0,7.0,322.0,19.0,0.0,0.0,0.0,0.0,322.0,4.0,322.0,4.0,322.0,47.0,322.0,2.0
201624,2016-06-18,2016-06-23,region,prairies,620.0,0.0,0.0,1.0,4.0,617.0,32.0,600.0,20.0,1.0,29.0,0.0,0.0,600.0,10.0,560.0,6.0,600.0,115.0,560.0,6.0
201624,2016-06-18,2016-06-23,region,bc,141.0,0.0,0.0,2.0,0.0,141.0,5.0,55.0,0.0,0.0,6.0,0.0,0.0,55.0,3.0,55.0,0.0,55.0,29.0,55.0,0.0
201624,2016-06-18,2016-06-23,lab,yt,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
201624,2016-06-18,2016-06-23,lab,nt,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,3.0,4.0,0.0
201624,2016-06-18,2016-06-23,lab,nu,16.0,0.0,0.0,0.0,3.0,16.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,16.0,0.0,3.0,0.0,2.0,0.0
201624,2016-06-18,2016-06-23,region,territories,21.0,0.0,0.0,0.0,3.0,21.0,2.0,20.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,20.0,0.0,7.0,3.0,6.0,0.0
201624,2016-06-18,2016-06-23,nation,ca,2261.0,0.0,0.0,6.0,18.0,2178.0,65.0,1683.0,24.0,6.0,86.0,0.0,0.0,1701.0,30.0,1512.0,30.0,887.0,187.0,1081.0,9.0
201623,2016-06-11,2016-06-17,lab,nl,36.0,0.0,0.0,0.0,0.0,36.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,36.0,4.0,36.0,5.0,,
201623,2016-06-11,2016-06-17,lab,pe,3.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0
201623,2016-06-11,2016-06-17,lab,ns,26.0,0.0,0.0,0.0,0.0,25.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,2.0,16.0,3.0,16.0,0.0
201623,2016-06-11,2016-06-17,lab,nb,52.0,0.0,0.0,4.0,4.0,52.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201623,2016-06-11,2016-06-17,region,atlantic,117.0,0.0,0.0,4.0,4.0,118.0,11.0,87.0,0.0,0.0,0.0,0.0,0.0,92.0,1.0,54.0,6.0,54.0,9.0,18.0,0.0
201623,2016-06-11,2016-06-17,lab,région nord est,75.0,0.0,0.0,1.0,2.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201623,2016-06-11,2016-06-17,lab,québec chaudière appalaches,77.0,0.0,0.0,0.0,3.0,79.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,45.0,1.0,,,44.0,1.0
201623,2016-06-11,2016-06-17,lab,centre du québec,58.0,0.0,0.0,0.0,1.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201623,2016-06-11,2016-06-17,lab,montréal laval,467.0,0.0,0.0,2.0,8.0,414.0,3.0,332.0,2.0,0.0,17.0,0.0,0.0,346.0,4.0,259.0,5.0,,,251.0,7.0
201623,2016-06-11,2016-06-17,lab,ouest du québec,40.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201623,2016-06-11,2016-06-17,lab,montérégie,45.0,0.0,0.0,1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201623,2016-06-11,2016-06-17,region,qc,762.0,0.0,0.0,4.0,16.0,662.0,7.0,380.0,2.0,0.0,17.0,0.0,0.0,399.0,4.0,304.0,6.0,,,295.0,8.0
201623,2016-06-11,2016-06-17,lab,ottawa phl,5.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,8.0,0.0,7.0,3.0,7.0,0.0
201623,2016-06-11,2016-06-17,lab,cheo ottawa,72.0,0.0,0.0,0.0,1.0,56.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,18.0,1.0,4.0,1.0,4.0,0.0
201623,2016-06-11,2016-06-17,lab,kingston phl,8.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,0.0,7.0,2.0,6.0,0.0
201623,2016-06-11,2016-06-17,lab,toronto medical laboratory,128.0,0.0,0.0,1.0,0.0,128.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201623,2016-06-11,2016-06-17,lab,phol toronto,270.0,1.0,3.0,4.0,3.0,335.0,6.0,335.0,0.0,1.0,20.0,0.0,0.0,335.0,5.0,325.0,15.0,90.0,13.0,71.0,2.0
201623,2016-06-11,2016-06-17,lab,sick kids hospital toronto,44.0,0.0,0.0,0.0,0.0,44.0,1.0,44.0,0.0,0.0,7.0,0.0,0.0,44.0,0.0,44.0,2.0,44.0,10.0,44.0,1.0
201623,2016-06-11,2016-06-17,lab,sunnybrook womens college hsc,46.0,0.0,0.0,0.0,0.0,46.0,1.0,46.0,0.0,1.0,2.0,0.0,0.0,46.0,0.0,46.0,2.0,46.0,15.0,46.0,1.0
201623,2016-06-11,2016-06-17,lab,sault ste marie phl,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
201623,2016-06-11,2016-06-17,lab,timmins phl,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0
201623,2016-06-11,2016-06-17,lab,st josephs london,23.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201623,2016-06-11,2016-06-17,lab,london phl,30.0,0.0,0.0,0.0,0.0,26.0,2.0,26.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,25.0,0.0,9.0,5.0,8.0,1.0
201623,2016-06-11,2016-06-17,lab,orillia phl,29.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,3.0,0.0,0.0,27.0,2.0,27.0,0.0,5.0,2.0,2.0,0.0
201623,2016-06-11,2016-06-17,lab,thunder bay phl,20.0,0.0,0.0,0.0,2.0,20.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0
201623,2016-06-11,2016-06-17,lab,sudbury phl,12.0,0.0,0.0,0.0,0.0,14.0,2.0,14.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,14.0,0.0,5.0,1.0,5.0,0.0
201623,2016-06-11,2016-06-17,lab,hamilton phl,34.0,0.0,0.0,0.0,0.0,38.0,1.0,38.0,0.0,1.0,3.0,0.0,0.0,38.0,1.0,36.0,1.0,12.0,2.0,8.0,1.0
201623,2016-06-11,2016-06-17,lab,peterborough phl,30.0,0.0,0.0,0.0,0.0,35.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,33.0,1.0,18.0,4.0,15.0,0.0
201623,2016-06-11,2016-06-17,region,on,758.0,1.0,3.0,5.0,7.0,795.0,16.0,627.0,0.0,4.0,44.0,0.0,0.0,620.0,9.0,610.0,22.0,252.0,60.0,217.0,6.0
201623,2016-06-11,2016-06-17,lab,mb,154.0,1.0,0.0,2.0,1.0,131.0,7.0,98.0,1.0,0.0,2.0,0.0,0.0,98.0,0.0,42.0,0.0,98.0,13.0,42.0,0.0
201623,2016-06-11,2016-06-17,lab,regina,190.0,0.0,0.0,0.0,1.0,190.0,20.0,190.0,2.0,0.0,13.0,1.0,0.0,190.0,14.0,190.0,1.0,190.0,51.0,190.0,4.0
201623,2016-06-11,2016-06-17,lab,saskatoon,37.0,0.0,0.0,0.0,0.0,37.0,4.0,37.0,1.0,0.0,2.0,0.0,0.0,37.0,1.0,37.0,0.0,37.0,8.0,37.0,1.0
201623,2016-06-11,2016-06-17,lab,sk,227.0,0.0,0.0,0.0,1.0,227.0,24.0,227.0,3.0,0.0,15.0,1.0,0.0,227.0,15.0,227.0,1.0,227.0,59.0,227.0,5.0
201623,2016-06-11,2016-06-17,lab,ab,313.0,0.0,1.0,1.0,3.0,313.0,16.0,313.0,5.0,0.0,0.0,0.0,0.0,313.0,0.0,313.0,5.0,313.0,48.0,313.0,2.0
201623,2016-06-11,2016-06-17,region,prairies,694.0,1.0,1.0,3.0,5.0,671.0,47.0,638.0,9.0,0.0,17.0,1.0,0.0,638.0,15.0,582.0,6.0,638.0,120.0,582.0,7.0
201623,2016-06-11,2016-06-17,region,bc,146.0,3.0,0.0,5.0,1.0,146.0,2.0,57.0,0.0,0.0,1.0,7.0,0.0,57.0,2.0,57.0,4.0,57.0,2.0,57.0,2.0
201623,2016-06-11,2016-06-17,lab,yt,5.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,,,,,,,,
201623,2016-06-11,2016-06-17,lab,nt,8.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,8.0,1.0,8.0,0.0
201623,2016-06-11,2016-06-17,lab,nu,28.0,0.0,0.0,0.0,1.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,0.0,3.0,1.0,3.0,0.0
201623,2016-06-11,2016-06-17,region,territories,41.0,0.0,0.0,0.0,1.0,41.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0,0.0,11.0,2.0,11.0,0.0
201623,2016-06-11,2016-06-17,nation,ca,2518.0,5.0,4.0,21.0,34.0,2433.0,83.0,1825.0,11.0,4.0,79.0,8.0,0.0,1842.0,31.0,1643.0,44.0,1012.0,193.0,1180.0,23.0
201622,2016-06-04,2016-06-09,lab,nl,49.0,0.0,0.0,0.0,2.0,49.0,0.0,49.0,0.0,0.0,2.0,0.0,0.0,49.0,1.0,49.0,4.0,49.0,5.0,,
201622,2016-06-04,2016-06-09,lab,pe,3.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
201622,2016-06-04,2016-06-09,lab,ns,21.0,0.0,0.0,0.0,0.0,22.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0
201622,2016-06-04,2016-06-09,lab,nb,41.0,0.0,0.0,1.0,2.0,41.0,3.0,37.0,0.0,0.0,1.0,0.0,0.0,37.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0
201622,2016-06-04,2016-06-09,region,atlantic,114.0,0.0,0.0,1.0,4.0,117.0,15.0,89.0,0.0,0.0,3.0,0.0,0.0,89.0,2.0,89.0,4.0,52.0,5.0,3.0,0.0
201622,2016-06-04,2016-06-09,lab,région nord est,110.0,0.0,0.0,0.0,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201622,2016-06-04,2016-06-09,lab,québec chaudière appalaches,127.0,0.0,0.0,1.0,6.0,133.0,3.0,64.0,1.0,0.0,3.0,1.0,0.0,66.0,2.0,54.0,1.0,,,54.0,0.0
201622,2016-06-04,2016-06-09,lab,centre du québec,69.0,1.0,0.0,1.0,8.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201622,2016-06-04,2016-06-09,lab,montréal laval,578.0,0.0,0.0,1.0,23.0,513.0,8.0,409.0,0.0,2.0,20.0,0.0,0.0,419.0,10.0,318.0,15.0,,,301.0,3.0
201622,2016-06-04,2016-06-09,lab,ouest du québec,50.0,0.0,0.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201622,2016-06-04,2016-06-09,lab,montérégie,74.0,0.0,0.0,1.0,2.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
201622,2016-06-04,2016-06-09,region,qc,1008.0,1.0,0.0,6.0,49.0,873.0,14.0,473.0,1.0,2.0,23.0,1.0,0.0,485.0,12.0,372.0,16.0,,,355.0,3.0
201622,2016-06-04,2016-06-09,lab,ottawa phl,8.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,3.0,2.0
201622,2016-06-04,2016-06-09,lab,cheo ottawa,79.0,0.0,0.0,1.0,2.0,79.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,26.0,0.0,8.0,2.0,8.0,0.0
201622,2016-06-04,2016-06-09,lab,kingston phl,14.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,3.0,1.0,3.0,0.0
201622,2016-06-04,2016-06-09,lab,toronto medical laboratory,111.0,0.0,0.0,1.0,1.0,111.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
201622,2016-06-04,2016-06-09,lab,phol toronto,336.0,0.0,7.0,7.0,9.0,357.0,8.0,357.0,0.0,0.0,16.0,0.0,0.0,357.0,4.0,342.0,10.0,67.0,4.0,43.0,1.0
201622,2016-06-04,2016-06-09,lab,sick kids hospital toronto,32.0,0.0,0.0,0.0,1.0,32.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,32.0,1.0,32.0,1.0,32.0,9.0,32.0,4.0
201622,2016-06-04,2016-06-09,lab,sunnybrook womens college hsc,46.0,0.0,3.0,4.0,0.0,46.0,0.0,46.0,0.0,1.0,1.0,0.0,0.0,46.0,0.0,46.0,1.0,46.0,9.0,46.0,2.0
201622,2016-06-04,2016-06-09,lab,sault ste marie phl,4.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0
201622,2016-06-04,2016-06-09,lab,timmins phl,10.0,0.0,0.0,0.0,2.0,10.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,6.0,0.0,5.0,1.0,1.0,0.0
201622,2016-06-04,2016-06-09,lab,st josephs london,29.0,0.0,0.0,0.0,1.0,29.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,17.0,0.0,1.0,17.0,1.0,17.0
201622,2016-06-04,2016-06-09,lab,london phl,49.0,0.0,0.0,0.0,3.0,46.0,1.0,46.0,0.0,0.0,1.0,0.0,0.0,46.0,3.0,45.0,3.0,9.0,2.0,8.0,0.0
201622,2016-06-04,2016-06-09,lab,orillia phl,22.0,0.0,0.0,1.0,0.0,29.0,4.0,29.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,29.0,0.0,13.0,7.0,12.0,2.0
201622,2016-06-04,2016-06-09,lab,thunder bay phl,15.0,0.0,0.0,0.0,3.0,18.0,1.0,18.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,18.0,0.0,4.0,0.0,4.0,0.0
201622,2016-06-04,2016-06-09,lab,sudbury phl,12.0,0.0,0.0,0.0,1.0,11.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0
201622,2016-06-04,2016-06-09,lab,hamilton phl,38.0,0.0,0.0,0.0,3.0,46.0,1.0,46.0,0.0,0.0,2.0,0.0,0.0,46.0,1.0,42.0,1.0,16.0,0.0,7.0,3.0
201622,2016-06-04,2016-06-09,lab,peterborough phl,29.0,0.0,0.0,0.0,0.0,36.0,1.0,36.0,0.0,1.0,1.0,0.0,0.0,36.0,0.0,35.0,2.0,12.0,0.0,11.0,0.0
201622,2016-06-04,2016-06-09,region,on,834.0,0.0,10.0,15.0,27.0,872.0,21.0,689.0,0.0,4.0,32.0,0.0,0.0,678.0,9.0,679.0,19.0,225.0,52.0,182.0,31.0
201622,2016-06-04,2016-06-09,lab,mb,137.0,0.0,0.0,0.0,3.0,133.0,2.0,103.0,0.0,0.0,8.0,0.0,0.0,103.0,5.0,40.0,2.0,103.0,7.0,40.0,0.0
201622,2016-06-04,2016-06-09,lab,regina,157.0,0.0,0.0,0.0,5.0,157.0,13.0,157.0,1.0,0.0,16.0,0.0,0.0,157.0,5.0,157.0,1.0,157.0,45.0,157.0,2.0
201622,2016-06-04,2016-06-09,lab,saskatoon,72.0,0.0,0.0,0.0,1.0,72.0,3.0,72.0,0.0,0.0,2.0,0.0,0.0,72.0,1.0,72.0,0.0,72.0,13.0,72.0,1.0
201622,2016-06-04,2016-06-09,lab,sk,229.0,0.0,0.0,0.0,6.0,229.0,16.0,229.0,1.0,0.0,18.0,0.0,0.0,229.0,6.0,229.0,1.0,229.0,58.0,229.0,3.0
201622,2016-06-04,2016-06-09,lab,ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201622,2016-06-04,2016-06-09,region,prairies,366.0,0.0,0.0,0.0,9.0,362.0,18.0,332.0,1.0,0.0,26.0,0.0,0.0,332.0,11.0,269.0,3.0,332.0,65.0,269.0,3.0
201622,2016-06-04,2016-06-09,region,bc,202.0,0.0,0.0,0.0,2.0,202.0,7.0,94.0,0.0,0.0,3.0,0.0,0.0,94.0,1.0,94.0,1.0,94.0,24.0,94.0,2.0
201622,2016-06-04,2016-06-09,lab,yt,3.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,
201622,2016-06-04,2016-06-09,lab,nt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201622,2016-06-04,2016-06-09,lab,nu,17.0,0.0,0.0,0.0,8.0,17.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0
201622,2016-06-04,2016-06-09,region,territories,20.0,0.0,0.0,0.0,8.0,20.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0
