epiweek,time_value,issue,geo_type,geo_value,hpiv_positive_tests,adv_positive_tests,hmpv_positive_tests,ev_rv_positive_tests,hcov_positive_tests,rsv_positive_tests
201941,2019-10-12,2020-04-23,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2020-04-23,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2020-04-23,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2020-04-23,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2020-04-23,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2020-04-23,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2020-04-23,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2020-04-23,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2020-04-23,nation,ca,112,116,59,393,49,501
201950,2019-12-14,2020-04-23,nation,ca,111,116,56,305,55,519
201951,2019-12-21,2020-04-23,nation,ca,134,105,143,367,88,905
201952,2019-12-28,2020-04-23,nation,ca,125,82,135,321,107,1037
202001,2020-01-04,2020-04-23,nation,ca,113,94,201,367,128,1313
202002,2020-01-11,2020-04-23,nation,ca,156,106,208,357,116,1230
202003,2020-01-18,2020-04-23,nation,ca,102,85,172,239,135,1085
202004,2020-01-25,2020-04-23,nation,ca,104,91,168,237,121,1260
202005,2020-02-01,2020-04-23,nation,ca,81,82,179,302,156,1322
202006,2020-02-08,2020-04-23,nation,ca,82,92,197,292,128,1289
202007,2020-02-15,2020-04-23,nation,ca,59,79,196,277,122,1138
202008,2020-02-22,2020-04-23,nation,ca,70,83,226,309,147,1053
202009,2020-02-29,2020-04-23,nation,ca,52,59,274,407,137,991
202010,2020-03-07,2020-04-23,nation,ca,68,101,409,569,198,1 039
202011,2020-03-14,2020-04-23,nation,ca,100,105,459,770,308,1 101
202012,2020-03-21,2020-04-23,nation,ca,96,116,496,667,247,703
202013,2020-03-28,2020-04-23,nation,ca,57,76,396,519,195,542
202014,2020-04-04,2020-04-23,nation,ca,48,50,321,347,123,417
202015,2020-04-11,2020-04-23,nation,ca,33,55,174,346,110,156
202016,2020-04-18,2020-04-23,nation,ca,30,67,106,286,74,81
201935,2019-08-31,2020-04-16,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2020-04-16,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2020-04-16,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2020-04-16,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2020-04-16,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2020-04-16,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2020-04-16,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2020-04-16,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2020-04-16,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2020-04-16,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2020-04-16,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2020-04-16,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2020-04-16,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2020-04-16,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2020-04-16,nation,ca,112,116,59,393,49,501
201950,2019-12-14,2020-04-16,nation,ca,111,116,56,305,55,519
201951,2019-12-21,2020-04-16,nation,ca,134,105,143,367,88,905
201952,2019-12-28,2020-04-16,nation,ca,125,82,135,321,107,1037
202001,2020-01-04,2020-04-16,nation,ca,113,94,201,367,128,1313
202002,2020-01-11,2020-04-16,nation,ca,156,106,208,357,116,1230
202003,2020-01-18,2020-04-16,nation,ca,102,85,172,239,135,1085
202004,2020-01-25,2020-04-16,nation,ca,104,91,168,237,121,1260
202005,2020-02-01,2020-04-16,nation,ca,81,82,179,302,156,1322
202006,2020-02-08,2020-04-16,nation,ca,82,92,197,292,128,1289
202007,2020-02-15,2020-04-16,nation,ca,59,79,196,277,122,1138
202008,2020-02-22,2020-04-16,nation,ca,70,83,226,309,147,1053
202009,2020-02-29,2020-04-16,nation,ca,52,59,274,407,137,991
202010,2020-03-07,2020-04-16,nation,ca,68,101,409,569,198,1 039
202011,2020-03-14,2020-04-16,nation,ca,100,105,459,770,308,1 101
202012,2020-03-21,2020-04-16,nation,ca,96,116,496,667,247,703
202013,2020-03-28,2020-04-16,nation,ca,57,76,396,519,195,542
202014,2020-04-04,2020-04-16,nation,ca,47,50,319,346,123,378
202015,2020-04-11,2020-04-16,nation,ca,29,53,164,332,104,126
201935,2019-08-31,2020-04-09,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2020-04-09,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2020-04-09,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2020-04-09,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2020-04-09,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2020-04-09,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2020-04-09,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2020-04-09,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2020-04-09,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2020-04-09,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2020-04-09,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2020-04-09,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2020-04-09,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2020-04-09,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2020-04-09,nation,ca,112,116,59,393,49,501
201950,2019-12-14,2020-04-09,nation,ca,111,116,56,305,55,519
201951,2019-12-21,2020-04-09,nation,ca,134,105,143,367,88,905
201952,2019-12-28,2020-04-09,nation,ca,125,82,135,321,107,1037
202001,2020-01-04,2020-04-09,nation,ca,113,94,201,367,128,1313
202002,2020-01-11,2020-04-09,nation,ca,156,106,208,357,116,1230
202003,2020-01-18,2020-04-09,nation,ca,102,85,172,239,135,1085
202004,2020-01-25,2020-04-09,nation,ca,104,91,168,237,121,1260
202005,2020-02-01,2020-04-09,nation,ca,81,82,179,302,156,1322
202006,2020-02-08,2020-04-09,nation,ca,82,92,197,292,128,1289
202007,2020-02-15,2020-04-09,nation,ca,59,79,196,277,122,1138
202008,2020-02-22,2020-04-09,nation,ca,70,83,226,309,147,1053
202009,2020-02-29,2020-04-09,nation,ca,52,59,274,407,137,991
202010,2020-03-07,2020-04-09,nation,ca,68,101,409,569,198,1 039
202011,2020-03-14,2020-04-09,nation,ca,100,105,459,770,308,1 101
202012,2020-03-21,2020-04-09,nation,ca,96,116,496,667,247,703
202013,2020-03-28,2020-04-09,nation,ca,57,73,389,509,195,537
202014,2020-04-04,2020-04-09,nation,ca,37,46,292,326,110,376
201935,2019-08-31,2020-04-02,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2020-04-02,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2020-04-02,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2020-04-02,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2020-04-02,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2020-04-02,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2020-04-02,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2020-04-02,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2020-04-02,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2020-04-02,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2020-04-02,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2020-04-02,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2020-04-02,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2020-04-02,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2020-04-02,nation,ca,112,116,59,393,49,501
201950,2019-12-14,2020-04-02,nation,ca,111,116,56,305,55,519
201951,2019-12-21,2020-04-02,nation,ca,134,105,143,367,88,905
201952,2019-12-28,2020-04-02,nation,ca,125,82,135,321,107,1037
202001,2020-01-04,2020-04-02,nation,ca,113,94,201,367,128,1313
202002,2020-01-11,2020-04-02,nation,ca,156,106,208,357,116,1230
202003,2020-01-18,2020-04-02,nation,ca,102,85,172,239,135,1085
202004,2020-01-25,2020-04-02,nation,ca,104,91,168,237,121,1260
202005,2020-02-01,2020-04-02,nation,ca,81,82,179,302,156,1322
202006,2020-02-08,2020-04-02,nation,ca,82,92,197,292,128,1289
202007,2020-02-15,2020-04-02,nation,ca,59,79,196,277,122,1138
202008,2020-02-22,2020-04-02,nation,ca,70,83,226,309,147,1053
202009,2020-02-29,2020-04-02,nation,ca,52,59,274,407,137,991
202010,2020-03-07,2020-04-02,nation,ca,68,101,409,569,198,1 039
202011,2020-03-14,2020-04-02,nation,ca,100,105,459,770,308,1 101
202012,2020-03-21,2020-04-02,nation,ca,96,111,487,649,241,703
202013,2020-03-28,2020-04-02,nation,ca,52,66,355,481,173,530
201935,2019-08-31,2020-03-26,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2020-03-26,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2020-03-26,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2020-03-26,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2020-03-26,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2020-03-26,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2020-03-26,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2020-03-26,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2020-03-26,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2020-03-26,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2020-03-26,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2020-03-26,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2020-03-26,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2020-03-26,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2020-03-26,nation,ca,112,116,59,393,49,501
201950,2019-12-14,2020-03-26,nation,ca,111,116,56,305,55,519
201951,2019-12-21,2020-03-26,nation,ca,134,105,143,367,88,905
201952,2019-12-28,2020-03-26,nation,ca,125,82,135,321,107,1037
202001,2020-01-04,2020-03-26,nation,ca,113,94,201,367,128,1313
202002,2020-01-11,2020-03-26,nation,ca,156,106,208,357,116,1230
202003,2020-01-18,2020-03-26,nation,ca,102,85,172,239,135,1085
202004,2020-01-25,2020-03-26,nation,ca,104,91,168,237,121,1260
202005,2020-02-01,2020-03-26,nation,ca,81,82,179,302,156,1322
202006,2020-02-08,2020-03-26,nation,ca,82,92,197,292,128,1289
202007,2020-02-15,2020-03-26,nation,ca,59,79,196,277,122,1138
202008,2020-02-22,2020-03-26,nation,ca,70,83,226,309,147,1053
202009,2020-02-29,2020-03-26,nation,ca,52,59,274,407,137,991
202010,2020-03-07,2020-03-26,nation,ca,68,101,409,569,198,1 039
202011,2020-03-14,2020-03-26,nation,ca,98,104,432,759,300,1 057
202012,2020-03-21,2020-03-26,nation,ca,79,98,394,565,197,660
201935,2019-08-31,2020-03-19,nation,ca,16,24,2,221,5,8.0
201936,2019-09-07,2020-03-19,nation,ca,22,23,12,244,3,8.0
201937,2019-09-14,2020-03-19,nation,ca,32,30,5,316,3,8.0
201938,2019-09-21,2020-03-19,nation,ca,40,39,28,421,1,11.0
201939,2019-09-28,2020-03-19,nation,ca,40,53,6,516,3,18.0
201940,2019-10-05,2020-03-19,nation,ca,63,50,9,528,4,23.0
201941,2019-10-12,2020-03-19,nation,ca,55,35,25,455,4,30.0
201942,2019-10-19,2020-03-19,nation,ca,84,63,10,440,6,35.0
201943,2019-10-26,2020-03-19,nation,ca,91,57,15,416,8,42.0
201944,2019-11-02,2020-03-19,nation,ca,86,70,9,318,11,64.0
201945,2019-11-09,2020-03-19,nation,ca,105,84,31,439,16,105.0
201946,2019-11-16,2020-03-19,nation,ca,118,73,25,414,18,121.0
201947,2019-11-23,2020-03-19,nation,ca,115,69,35,444,17,221.0
201948,2019-11-30,2020-03-19,nation,ca,102,81,41,379,22,361.0
201949,2019-12-07,2020-03-19,nation,ca,112,116,59,393,49,501.0
201950,2019-12-14,2020-03-19,nation,ca,111,116,56,305,55,519.0
201951,2019-12-21,2020-03-19,nation,ca,134,105,143,367,88,905.0
201952,2019-12-28,2020-03-19,nation,ca,125,82,135,321,107,1037.0
202001,2020-01-04,2020-03-19,nation,ca,113,94,201,367,128,1313.0
202002,2020-01-11,2020-03-19,nation,ca,156,106,208,357,116,1230.0
202003,2020-01-18,2020-03-19,nation,ca,102,85,172,239,135,1085.0
202004,2020-01-25,2020-03-19,nation,ca,104,91,168,237,121,1260.0
202005,2020-02-01,2020-03-19,nation,ca,81,82,179,302,156,1322.0
202006,2020-02-08,2020-03-19,nation,ca,82,92,197,292,128,1289.0
202007,2020-02-15,2020-03-19,nation,ca,59,79,196,277,122,1138.0
202008,2020-02-22,2020-03-19,nation,ca,70,83,226,309,147,1053.0
202009,2020-02-29,2020-03-19,nation,ca,52,59,274,407,137,991.0
202010,2020-03-07,2020-03-19,nation,ca,68,101,409,569,197,1.04
202011,2020-03-14,2020-03-19,nation,ca,80,91,382,671,258,1.032
201935,2019-08-31,2020-03-12,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2020-03-12,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2020-03-12,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2020-03-12,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2020-03-12,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2020-03-12,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2020-03-12,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2020-03-12,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2020-03-12,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2020-03-12,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2020-03-12,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2020-03-12,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2020-03-12,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2020-03-12,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2020-03-12,nation,ca,112,116,59,393,49,501
201950,2019-12-14,2020-03-12,nation,ca,111,116,56,305,55,519
201951,2019-12-21,2020-03-12,nation,ca,134,105,143,367,88,905
201952,2019-12-28,2020-03-12,nation,ca,125,82,135,321,107,1037
202001,2020-01-04,2020-03-12,nation,ca,113,94,201,367,128,1313
202002,2020-01-11,2020-03-12,nation,ca,156,106,208,357,116,1230
202003,2020-01-18,2020-03-12,nation,ca,102,85,172,239,135,1085
202004,2020-01-25,2020-03-12,nation,ca,104,91,168,237,121,1260
202005,2020-02-01,2020-03-12,nation,ca,81,82,179,302,156,1322
202006,2020-02-08,2020-03-12,nation,ca,82,92,197,292,128,1289
202007,2020-02-15,2020-03-12,nation,ca,59,79,196,277,122,1138
202008,2020-02-22,2020-03-12,nation,ca,70,83,226,309,147,1053
202009,2020-02-29,2020-03-12,nation,ca,50,59,275,409,136,1015
202010,2020-03-07,2020-03-12,nation,ca,63,99,358,516,179,1017
201935,2019-08-31,2020-03-05,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2020-03-05,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2020-03-05,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2020-03-05,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2020-03-05,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2020-03-05,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2020-03-05,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2020-03-05,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2020-03-05,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2020-03-05,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2020-03-05,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2020-03-05,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2020-03-05,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2020-03-05,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2020-03-05,nation,ca,112,116,59,393,49,501
201950,2019-12-14,2020-03-05,nation,ca,111,116,56,305,55,519
201951,2019-12-21,2020-03-05,nation,ca,134,105,143,367,88,905
201952,2019-12-28,2020-03-05,nation,ca,125,82,135,321,107,1037
202001,2020-01-04,2020-03-05,nation,ca,113,94,201,367,128,1313
202002,2020-01-11,2020-03-05,nation,ca,156,106,208,357,116,1230
202003,2020-01-18,2020-03-05,nation,ca,102,85,172,239,135,1085
202004,2020-01-25,2020-03-05,nation,ca,104,91,168,237,121,1260
202005,2020-02-01,2020-03-05,nation,ca,81,82,179,302,156,1322
202006,2020-02-08,2020-03-05,nation,ca,82,92,197,292,128,1289
202007,2020-02-15,2020-03-05,nation,ca,61,80,203,275,121,1139
202008,2020-02-22,2020-03-05,nation,ca,61,80,221,300,138,1048
202009,2020-02-29,2020-03-05,nation,ca,52,56,250,389,118,969
201935,2019-08-31,2020-02-27,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2020-02-27,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2020-02-27,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2020-02-27,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2020-02-27,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2020-02-27,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2020-02-27,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2020-02-27,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2020-02-27,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2020-02-27,nation,ca,86,70,9,318,11,64
201945,2019-11-09,2020-02-27,nation,ca,105,84,31,439,16,105
201946,2019-11-16,2020-02-27,nation,ca,118,73,25,414,18,121
201947,2019-11-23,2020-02-27,nation,ca,115,69,35,444,17,221
201948,2019-11-30,2020-02-27,nation,ca,102,81,41,379,22,361
201949,2019-12-07,2020-02-27,nation,ca,112,116,59,393,49,501
201950,2019-12-14,2020-02-27,nation,ca,111,116,56,305,55,519
201951,2019-12-21,2020-02-27,nation,ca,134,105,143,367,88,905
201952,2019-12-28,2020-02-27,nation,ca,125,82,135,321,107,1037
202001,2020-01-04,2020-02-27,nation,ca,113,94,201,367,128,1313
202002,2020-01-11,2020-02-27,nation,ca,156,106,208,357,116,1230
202003,2020-01-18,2020-02-27,nation,ca,102,85,172,239,135,1085
202004,2020-01-25,2020-02-27,nation,ca,104,91,168,237,121,1260
202005,2020-02-01,2020-02-27,nation,ca,81,82,179,302,156,1322
202006,2020-02-08,2020-02-27,nation,ca,82,92,197,292,128,1289
202007,2020-02-15,2020-02-27,nation,ca,58,78,193,272,113,1096
202008,2020-02-22,2020-02-27,nation,ca,53,77,186,261,121,928
201935,2019-08-31,2020-02-19,nation,ca,16,24,2,221,5,8.0
201936,2019-09-07,2020-02-19,nation,ca,22,23,12,244,3,8.0
201937,2019-09-14,2020-02-19,nation,ca,32,30,5,316,3,8.0
201938,2019-09-21,2020-02-19,nation,ca,40,39,28,421,1,11.0
201939,2019-09-28,2020-02-19,nation,ca,40,53,6,516,3,18.0
201940,2019-10-05,2020-02-19,nation,ca,63,50,9,528,4,23.0
201941,2019-10-12,2020-02-19,nation,ca,55,35,25,455,4,30.0
201942,2019-10-19,2020-02-19,nation,ca,84,63,10,440,6,35.0
201943,2019-10-26,2020-02-19,nation,ca,91,57,15,416,8,42.0
201944,2019-11-02,2020-02-19,nation,ca,86,70,9,318,11,64.0
201945,2019-11-09,2020-02-19,nation,ca,105,84,31,439,16,105.0
201946,2019-11-16,2020-02-19,nation,ca,118,73,25,414,18,121.0
201947,2019-11-23,2020-02-19,nation,ca,115,69,35,444,17,221.0
201948,2019-11-30,2020-02-19,nation,ca,102,81,41,379,22,361.0
201949,2019-12-07,2020-02-19,nation,ca,112,116,59,393,49,501.0
201950,2019-12-14,2020-02-19,nation,ca,111,116,56,305,55,519.0
201951,2019-12-21,2020-02-19,nation,ca,120,90,128,266,84,722.0
201952,2019-12-28,2020-02-19,nation,ca,120,85,135,334,108,1.039
202001,2020-01-04,2020-02-19,nation,ca,113,94,201,367,128,1.313
202002,2020-01-11,2020-02-19,nation,ca,156,106,208,357,116,1.23
202003,2020-01-18,2020-02-19,nation,ca,102,85,172,239,135,1.085
202004,2020-01-25,2020-02-19,nation,ca,104,91,168,237,121,1.26
202005,2020-02-01,2020-02-19,nation,ca,81,82,179,302,156,1.322
202006,2020-02-08,2020-02-19,nation,ca,82,92,197,292,128,1.288
202007,2020-02-15,2020-02-19,nation,ca,50,77,184,262,111,1.075
201935,2019-08-31,2020-02-12,nation,ca,16,24,2,221,5,8.0
201936,2019-09-07,2020-02-12,nation,ca,22,23,12,244,3,8.0
201937,2019-09-14,2020-02-12,nation,ca,32,30,5,316,3,8.0
201938,2019-09-21,2020-02-12,nation,ca,40,39,28,421,1,11.0
201939,2019-09-28,2020-02-12,nation,ca,40,53,6,516,3,18.0
201940,2019-10-05,2020-02-12,nation,ca,63,50,9,528,4,23.0
201941,2019-10-12,2020-02-12,nation,ca,55,35,25,455,4,30.0
201942,2019-10-19,2020-02-12,nation,ca,84,63,10,440,6,35.0
201943,2019-10-26,2020-02-12,nation,ca,91,57,15,416,8,42.0
201944,2019-11-02,2020-02-12,nation,ca,86,70,9,318,11,64.0
201945,2019-11-09,2020-02-12,nation,ca,105,84,31,439,16,105.0
201946,2019-11-16,2020-02-12,nation,ca,118,73,25,414,18,121.0
201947,2019-11-23,2020-02-12,nation,ca,115,69,35,444,17,221.0
201948,2019-11-30,2020-02-12,nation,ca,102,81,41,379,22,361.0
201949,2019-12-07,2020-02-12,nation,ca,112,116,59,393,49,501.0
201950,2019-12-14,2020-02-12,nation,ca,111,116,56,305,55,519.0
201951,2019-12-21,2020-02-12,nation,ca,120,90,128,266,84,722.0
201952,2019-12-28,2020-02-12,nation,ca,120,85,135,334,108,1.039
202001,2020-01-04,2020-02-12,nation,ca,113,94,201,367,128,1.313
202002,2020-01-11,2020-02-12,nation,ca,156,106,208,357,116,1.23
202003,2020-01-18,2020-02-12,nation,ca,102,85,172,239,135,1.085
202004,2020-01-25,2020-02-12,nation,ca,104,91,168,237,121,1.26
202005,2020-02-01,2020-02-12,nation,ca,81,82,179,302,156,1.322
202006,2020-02-08,2020-02-12,nation,ca,75,86,179,273,117,1.217
201935,2019-08-31,2020-01-30,nation,ca,16,24,2,221,5,8.0
201936,2019-09-07,2020-01-30,nation,ca,22,23,12,244,3,8.0
201937,2019-09-14,2020-01-30,nation,ca,32,30,5,316,3,8.0
201938,2019-09-21,2020-01-30,nation,ca,40,39,28,421,1,11.0
201939,2019-09-28,2020-01-30,nation,ca,40,53,6,516,3,18.0
201940,2019-10-05,2020-01-30,nation,ca,63,50,9,528,4,23.0
201941,2019-10-12,2020-01-30,nation,ca,55,35,25,455,4,30.0
201942,2019-10-19,2020-01-30,nation,ca,84,63,10,440,6,35.0
201943,2019-10-26,2020-01-30,nation,ca,91,57,15,416,8,42.0
201944,2019-11-02,2020-01-30,nation,ca,86,70,9,318,11,64.0
201945,2019-11-09,2020-01-30,nation,ca,105,84,31,439,16,105.0
201946,2019-11-16,2020-01-30,nation,ca,118,73,25,414,18,121.0
201947,2019-11-23,2020-01-30,nation,ca,115,69,35,444,17,221.0
201948,2019-11-30,2020-01-30,nation,ca,102,81,41,379,22,361.0
201949,2019-12-07,2020-01-30,nation,ca,112,116,59,393,49,501.0
201950,2019-12-14,2020-01-30,nation,ca,111,116,56,305,55,519.0
201951,2019-12-21,2020-01-30,nation,ca,120,90,128,266,84,722.0
201952,2019-12-28,2020-01-30,nation,ca,120,85,135,334,108,1.039
202001,2020-01-04,2020-01-30,nation,ca,113,94,201,367,128,1.313
202002,2020-01-11,2020-01-30,nation,ca,156,106,208,357,116,1.23
202003,2020-01-18,2020-01-30,nation,ca,102,85,172,239,135,1.073
202004,2020-01-25,2020-01-30,nation,ca,98,87,162,218,109,1.206
201935,2019-08-31,2020-01-23,nation,ca,16,24,2,221,5,8.0
201936,2019-09-07,2020-01-23,nation,ca,22,23,12,244,3,8.0
201937,2019-09-14,2020-01-23,nation,ca,32,30,5,316,3,8.0
201938,2019-09-21,2020-01-23,nation,ca,40,39,28,421,1,11.0
201939,2019-09-28,2020-01-23,nation,ca,40,53,6,516,3,18.0
201940,2019-10-05,2020-01-23,nation,ca,63,50,9,528,4,23.0
201941,2019-10-12,2020-01-23,nation,ca,55,35,25,455,4,30.0
201942,2019-10-19,2020-01-23,nation,ca,84,63,10,440,6,35.0
201943,2019-10-26,2020-01-23,nation,ca,91,57,15,416,8,42.0
201944,2019-11-02,2020-01-23,nation,ca,86,70,9,318,11,64.0
201945,2019-11-09,2020-01-23,nation,ca,105,84,31,439,16,105.0
201946,2019-11-16,2020-01-23,nation,ca,118,73,25,414,18,121.0
201947,2019-11-23,2020-01-23,nation,ca,115,69,35,444,17,221.0
201948,2019-11-30,2020-01-23,nation,ca,102,81,41,379,22,361.0
201949,2019-12-07,2020-01-23,nation,ca,112,116,59,393,49,501.0
201950,2019-12-14,2020-01-23,nation,ca,111,116,56,305,55,519.0
201951,2019-12-21,2020-01-23,nation,ca,120,90,128,266,84,722.0
201952,2019-12-28,2020-01-23,nation,ca,120,85,135,334,108,1.039
202001,2020-01-04,2020-01-23,nation,ca,113,94,201,367,128,1.313
202002,2020-01-11,2020-01-23,nation,ca,156,106,208,357,116,1.23
202003,2020-01-18,2020-01-23,nation,ca,97,83,163,234,134,1.073
201935,2019-08-31,2020-01-16,nation,ca,16,24,2,221,5,8.0
201936,2019-09-07,2020-01-16,nation,ca,22,23,12,244,3,8.0
201937,2019-09-14,2020-01-16,nation,ca,32,30,5,316,3,8.0
201938,2019-09-21,2020-01-16,nation,ca,40,39,28,421,1,11.0
201939,2019-09-28,2020-01-16,nation,ca,40,53,6,516,3,18.0
201940,2019-10-05,2020-01-16,nation,ca,63,50,9,528,4,23.0
201941,2019-10-12,2020-01-16,nation,ca,55,35,25,455,4,30.0
201942,2019-10-19,2020-01-16,nation,ca,84,63,10,440,6,35.0
201943,2019-10-26,2020-01-16,nation,ca,91,57,15,416,8,42.0
201944,2019-11-02,2020-01-16,nation,ca,86,70,9,318,11,64.0
201945,2019-11-09,2020-01-16,nation,ca,105,84,31,439,16,105.0
201946,2019-11-16,2020-01-16,nation,ca,118,73,25,414,18,121.0
201947,2019-11-23,2020-01-16,nation,ca,115,69,35,444,17,221.0
201948,2019-11-30,2020-01-16,nation,ca,102,81,41,379,22,361.0
201949,2019-12-07,2020-01-16,nation,ca,112,116,59,393,49,501.0
201950,2019-12-14,2020-01-16,nation,ca,111,116,56,305,55,519.0
201951,2019-12-21,2020-01-16,nation,ca,120,90,128,266,84,722.0
201952,2019-12-28,2020-01-16,nation,ca,120,85,135,334,108,1.039
202001,2020-01-04,2020-01-16,nation,ca,94,88,158,317,118,1.248
202002,2020-01-11,2020-01-16,nation,ca,150,103,187,349,112,1.23
201935,2019-08-31,2020-01-02,nation,ca,16,24,2,221,5,8
201936,2019-09-07,2020-01-02,nation,ca,22,23,12,244,3,8
201937,2019-09-14,2020-01-02,nation,ca,32,30,5,316,3,8
201938,2019-09-21,2020-01-02,nation,ca,40,39,28,421,1,11
201939,2019-09-28,2020-01-02,nation,ca,40,53,6,516,3,18
201940,2019-10-05,2020-01-02,nation,ca,63,50,9,528,4,23
201941,2019-10-12,2020-01-02,nation,ca,55,35,25,455,4,30
201942,2019-10-19,2020-01-02,nation,ca,84,63,10,440,6,35
201943,2019-10-26,2020-01-02,nation,ca,91,57,15,416,8,42
201944,2019-11-02,2020-01-02,nation,ca,86,70,9,318,11,64
