epiweek,time_value,issue,geo_type,geo_value,hpiv_positive_tests,adv_positive_tests,hmpv_positive_tests,evrv_positive_tests,hcov_positive_tests,rsv_positive_tests,flu_positive_tests
202039,2020-09-26,2021-05-13,nation,ca,1,9,2,1121,2,3,
202040,2020-10-03,2021-05-13,nation,ca,1,22,0,811,4,5,
202041,2020-10-10,2021-05-13,nation,ca,3,18,9,729,1,7,
202042,2020-10-17,2021-05-13,nation,ca,3,23,3,647,0,5,
202043,2020-10-24,2021-05-13,nation,ca,4,21,1,720,0,6,
202044,2020-10-31,2021-05-13,nation,ca,2,15,9,610,0,5,
202045,2020-11-07,2021-05-13,nation,ca,1,25,1,731,2,4,
202046,2020-11-14,2021-05-13,nation,ca,3,23,3,678,2,7,
202047,2020-11-21,2021-05-13,nation,ca,5,25,2,669,3,4,
202048,2020-11-28,2021-05-13,nation,ca,2,28,2,662,1,3,
202049,2020-12-05,2021-05-13,nation,ca,0,30,3,370,2,7,
202050,2020-12-12,2021-05-13,nation,ca,3,28,1,353,4,7,
202051,2020-12-19,2021-05-13,nation,ca,2,27,2,244,2,6,
202052,2020-12-26,2021-05-13,nation,ca,1,18,4,238,2,1,
202053,2021-01-02,2021-05-13,nation,ca,4,27,2,173,3,3,
202101,2021-01-09,2021-05-13,nation,ca,3,32,1,195,5,6,
202102,2021-01-16,2021-05-13,nation,ca,2,15,4,130,8,5,
202103,2021-01-23,2021-05-13,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-05-13,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-05-13,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-05-13,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-05-13,nation,ca,4,18,1,110,3,4,
202108,2021-02-27,2021-05-13,nation,ca,2,23,3,139,8,1,
202109,2021-03-06,2021-05-13,nation,ca,2,12,0,139,8,0,
202110,2021-03-13,2021-05-13,nation,ca,6,20,3,124,8,3,
202111,2021-03-20,2021-05-13,nation,ca,0,10,4,124,12,7,
202112,2021-03-27,2021-05-13,nation,ca,5,10,2,132,7,4,
202113,2021-04-03,2021-05-13,nation,ca,0,9,1,137,9,8,
202114,2021-04-10,2021-05-13,nation,ca,3,24,1,187,21,10,
202115,2021-04-17,2021-05-13,nation,ca,4,20,1,141,13,20,
202116,2021-04-24,2021-05-13,nation,ca,14,8,1,151,17,21,
202117,2021-05-01,2021-05-13,nation,ca,2,20,0,128,14,28,
202118,2021-05-08,2021-05-13,nation,ca,4,20,1,148,17,23,
202035,2020-08-29,2021-05-06,nation,ca,3,10,6,322,2,1,
202036,2020-09-05,2021-05-06,nation,ca,7,14,2,279,0,2,
202037,2020-09-12,2021-05-06,nation,ca,5,14,2,312,2,1,
202038,2020-09-19,2021-05-06,nation,ca,3,24,1,645,0,6,
202039,2020-09-26,2021-05-06,nation,ca,1,9,2,1121,2,3,
202040,2020-10-03,2021-05-06,nation,ca,1,22,0,811,4,5,
202041,2020-10-10,2021-05-06,nation,ca,3,18,9,729,1,7,
202042,2020-10-17,2021-05-06,nation,ca,3,23,3,647,0,5,
202043,2020-10-24,2021-05-06,nation,ca,4,21,1,720,0,6,
202044,2020-10-31,2021-05-06,nation,ca,2,15,9,610,0,5,
202045,2020-11-07,2021-05-06,nation,ca,1,25,1,731,2,4,
202046,2020-11-14,2021-05-06,nation,ca,3,23,3,678,2,7,
202047,2020-11-21,2021-05-06,nation,ca,5,25,2,669,3,4,
202048,2020-11-28,2021-05-06,nation,ca,2,28,2,662,1,3,
202049,2020-12-05,2021-05-06,nation,ca,0,30,3,370,2,7,
202050,2020-12-12,2021-05-06,nation,ca,3,28,1,353,4,7,
202051,2020-12-19,2021-05-06,nation,ca,2,27,2,244,2,6,
202052,2020-12-26,2021-05-06,nation,ca,1,18,4,238,2,1,
202053,2021-01-02,2021-05-06,nation,ca,4,27,2,173,3,3,
202101,2021-01-09,2021-05-06,nation,ca,3,32,1,195,5,6,
202102,2021-01-16,2021-05-06,nation,ca,2,15,4,130,8,5,
202103,2021-01-23,2021-05-06,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-05-06,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-05-06,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-05-06,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-05-06,nation,ca,4,18,1,110,3,4,
202108,2021-02-27,2021-05-06,nation,ca,2,23,3,139,8,1,
202109,2021-03-06,2021-05-06,nation,ca,2,12,0,139,8,0,
202110,2021-03-13,2021-05-06,nation,ca,6,20,3,124,8,3,
202111,2021-03-20,2021-05-06,nation,ca,0,10,4,124,12,7,
202112,2021-03-27,2021-05-06,nation,ca,5,10,2,132,7,4,
202113,2021-04-03,2021-05-06,nation,ca,0,9,1,137,9,8,
202114,2021-04-10,2021-05-06,nation,ca,3,24,1,187,21,10,
202115,2021-04-17,2021-05-06,nation,ca,4,20,1,141,13,20,
202116,2021-04-24,2021-05-06,nation,ca,14,7,1,151,17,21,
202117,2021-05-01,2021-05-06,nation,ca,1,17,0,120,14,28,
202035,2020-08-29,2021-04-29,nation,ca,3,10,6,322,2,1,
202036,2020-09-05,2021-04-29,nation,ca,7,14,2,279,0,2,
202037,2020-09-12,2021-04-29,nation,ca,5,14,2,312,2,1,
202038,2020-09-19,2021-04-29,nation,ca,3,24,1,645,0,6,
202039,2020-09-26,2021-04-29,nation,ca,1,9,2,1121,2,3,
202040,2020-10-03,2021-04-29,nation,ca,1,22,0,811,4,5,
202041,2020-10-10,2021-04-29,nation,ca,3,18,9,729,1,7,
202042,2020-10-17,2021-04-29,nation,ca,3,23,3,647,0,5,
202043,2020-10-24,2021-04-29,nation,ca,4,21,1,720,0,6,
202044,2020-10-31,2021-04-29,nation,ca,2,15,9,610,0,5,
202045,2020-11-07,2021-04-29,nation,ca,1,25,1,731,2,4,
202046,2020-11-14,2021-04-29,nation,ca,3,23,3,678,2,7,
202047,2020-11-21,2021-04-29,nation,ca,5,25,2,669,3,4,
202048,2020-11-28,2021-04-29,nation,ca,2,28,2,662,1,3,
202049,2020-12-05,2021-04-29,nation,ca,0,30,3,370,2,7,
202050,2020-12-12,2021-04-29,nation,ca,3,28,1,353,4,7,
202051,2020-12-19,2021-04-29,nation,ca,2,27,2,244,2,6,
202052,2020-12-26,2021-04-29,nation,ca,1,18,4,238,2,1,
202053,2021-01-02,2021-04-29,nation,ca,4,27,2,173,3,3,
202101,2021-01-09,2021-04-29,nation,ca,3,32,1,195,5,6,
202102,2021-01-16,2021-04-29,nation,ca,2,15,4,130,8,5,
202103,2021-01-23,2021-04-29,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-04-29,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-04-29,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-04-29,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-04-29,nation,ca,4,18,1,110,3,4,
202108,2021-02-27,2021-04-29,nation,ca,2,23,3,139,8,1,
202109,2021-03-06,2021-04-29,nation,ca,2,12,0,139,8,0,
202110,2021-03-13,2021-04-29,nation,ca,6,20,3,124,8,3,
202111,2021-03-20,2021-04-29,nation,ca,0,10,4,124,12,7,
202112,2021-03-27,2021-04-29,nation,ca,5,10,2,132,7,4,
202113,2021-04-03,2021-04-29,nation,ca,0,9,1,137,9,8,
202114,2021-04-10,2021-04-29,nation,ca,3,24,1,187,21,10,
202115,2021-04-17,2021-04-29,nation,ca,4,20,1,141,13,20,
202116,2021-04-24,2021-04-29,nation,ca,4,7,1,147,16,21,
202035,2020-08-29,2021-04-22,nation,ca,3,10,6,322,2,1,
202036,2020-09-05,2021-04-22,nation,ca,7,14,2,279,0,2,
202037,2020-09-12,2021-04-22,nation,ca,5,14,2,312,2,1,
202038,2020-09-19,2021-04-22,nation,ca,3,24,1,645,0,6,
202039,2020-09-26,2021-04-22,nation,ca,1,9,2,1121,2,3,
202040,2020-10-03,2021-04-22,nation,ca,1,22,0,811,4,5,
202041,2020-10-10,2021-04-22,nation,ca,3,18,9,729,1,7,
202042,2020-10-17,2021-04-22,nation,ca,3,23,3,647,0,5,
202043,2020-10-24,2021-04-22,nation,ca,4,21,1,720,0,6,
202044,2020-10-31,2021-04-22,nation,ca,2,15,9,610,0,5,
202045,2020-11-07,2021-04-22,nation,ca,1,25,1,731,2,4,
202046,2020-11-14,2021-04-22,nation,ca,3,23,3,678,2,7,
202047,2020-11-21,2021-04-22,nation,ca,5,25,2,669,3,4,
202048,2020-11-28,2021-04-22,nation,ca,2,28,2,662,1,3,
202049,2020-12-05,2021-04-22,nation,ca,0,30,3,370,2,7,
202050,2020-12-12,2021-04-22,nation,ca,3,28,1,353,4,7,
202051,2020-12-19,2021-04-22,nation,ca,2,27,2,244,2,6,
202052,2020-12-26,2021-04-22,nation,ca,1,18,4,238,2,1,
202053,2021-01-02,2021-04-22,nation,ca,4,27,2,173,3,3,
202101,2021-01-09,2021-04-22,nation,ca,3,32,1,195,5,6,
202102,2021-01-16,2021-04-22,nation,ca,2,15,4,130,8,5,
202103,2021-01-23,2021-04-22,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-04-22,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-04-22,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-04-22,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-04-22,nation,ca,4,18,1,110,3,4,
202108,2021-02-27,2021-04-22,nation,ca,2,23,3,139,8,1,
202109,2021-03-06,2021-04-22,nation,ca,2,12,0,139,8,0,
202110,2021-03-13,2021-04-22,nation,ca,6,20,3,124,8,3,
202111,2021-03-20,2021-04-22,nation,ca,0,10,4,124,12,7,
202112,2021-03-27,2021-04-22,nation,ca,5,10,2,132,7,4,
202113,2021-04-03,2021-04-22,nation,ca,0,9,1,137,9,8,
202114,2021-04-10,2021-04-22,nation,ca,3,24,1,187,21,10,
202115,2021-04-17,2021-04-22,nation,ca,4,20,1,126,13,20,
202035,2020-08-29,2021-04-16,nation,ca,3,10,6,322,2,1,
202036,2020-09-05,2021-04-16,nation,ca,7,14,2,279,0,2,
202037,2020-09-12,2021-04-16,nation,ca,5,14,2,312,2,1,
202038,2020-09-19,2021-04-16,nation,ca,3,24,1,645,0,6,
202039,2020-09-26,2021-04-16,nation,ca,1,9,2,1121,2,3,
202040,2020-10-03,2021-04-16,nation,ca,1,22,0,811,4,5,
202041,2020-10-10,2021-04-16,nation,ca,3,18,9,729,1,7,
202042,2020-10-17,2021-04-16,nation,ca,3,23,3,647,0,5,
202043,2020-10-24,2021-04-16,nation,ca,4,21,1,720,0,6,
202044,2020-10-31,2021-04-16,nation,ca,2,15,9,610,0,5,
202045,2020-11-07,2021-04-16,nation,ca,1,25,1,731,2,4,
202046,2020-11-14,2021-04-16,nation,ca,3,23,3,678,2,7,
202047,2020-11-21,2021-04-16,nation,ca,5,25,2,669,3,4,
202048,2020-11-28,2021-04-16,nation,ca,2,28,2,662,1,3,
202049,2020-12-05,2021-04-16,nation,ca,0,30,3,370,2,7,
202050,2020-12-12,2021-04-16,nation,ca,3,28,1,353,4,7,
202051,2020-12-19,2021-04-16,nation,ca,2,27,2,244,2,6,
202052,2020-12-26,2021-04-16,nation,ca,1,18,4,238,2,1,
202053,2021-01-02,2021-04-16,nation,ca,4,27,2,173,3,3,
202101,2021-01-09,2021-04-16,nation,ca,3,32,1,195,5,6,
202102,2021-01-16,2021-04-16,nation,ca,2,15,4,130,8,5,
202103,2021-01-23,2021-04-16,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-04-16,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-04-16,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-04-16,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-04-16,nation,ca,4,18,1,110,3,4,
202108,2021-02-27,2021-04-16,nation,ca,2,23,3,139,8,1,
202109,2021-03-06,2021-04-16,nation,ca,2,12,0,139,8,0,
202110,2021-03-13,2021-04-16,nation,ca,6,20,3,124,8,3,
202111,2021-03-20,2021-04-16,nation,ca,0,10,4,124,12,7,
202112,2021-03-27,2021-04-16,nation,ca,5,10,2,132,7,4,
202113,2021-04-03,2021-04-16,nation,ca,0,9,1,136,9,8,
202114,2021-04-10,2021-04-16,nation,ca,3,22,1,173,21,10,
202035,2020-08-29,2021-04-08,nation,ca,3,10,6,322,2,1,
202036,2020-09-05,2021-04-08,nation,ca,7,14,2,279,0,2,
202037,2020-09-12,2021-04-08,nation,ca,5,14,2,312,2,1,
202038,2020-09-19,2021-04-08,nation,ca,3,24,1,645,0,6,
202039,2020-09-26,2021-04-08,nation,ca,1,9,2,1121,2,3,
202040,2020-10-03,2021-04-08,nation,ca,1,22,0,811,4,5,
202041,2020-10-10,2021-04-08,nation,ca,3,18,9,729,1,7,
202042,2020-10-17,2021-04-08,nation,ca,3,23,3,647,0,5,
202043,2020-10-24,2021-04-08,nation,ca,4,21,1,720,0,6,
202044,2020-10-31,2021-04-08,nation,ca,2,15,9,610,0,5,
202045,2020-11-07,2021-04-08,nation,ca,1,25,1,731,2,4,
202046,2020-11-14,2021-04-08,nation,ca,3,23,3,678,2,7,
202047,2020-11-21,2021-04-08,nation,ca,5,25,2,669,3,4,
202048,2020-11-28,2021-04-08,nation,ca,2,28,2,662,1,3,
202049,2020-12-05,2021-04-08,nation,ca,0,30,3,370,2,7,
202050,2020-12-12,2021-04-08,nation,ca,3,28,1,353,4,7,
202051,2020-12-19,2021-04-08,nation,ca,2,27,2,244,2,6,
202052,2020-12-26,2021-04-08,nation,ca,1,18,4,238,2,1,
202053,2021-01-02,2021-04-08,nation,ca,4,27,2,173,3,3,
202101,2021-01-09,2021-04-08,nation,ca,3,32,1,195,5,6,
202102,2021-01-16,2021-04-08,nation,ca,2,15,4,130,8,5,
202103,2021-01-23,2021-04-08,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-04-08,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-04-08,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-04-08,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-04-08,nation,ca,4,18,1,110,3,4,
202108,2021-02-27,2021-04-08,nation,ca,2,23,3,139,8,1,
202109,2021-03-06,2021-04-08,nation,ca,2,12,0,139,8,0,
202110,2021-03-13,2021-04-08,nation,ca,6,20,3,124,8,3,
202111,2021-03-20,2021-04-08,nation,ca,0,10,4,124,12,7,
202112,2021-03-27,2021-04-08,nation,ca,5,10,2,132,7,4,
202113,2021-04-03,2021-04-08,nation,ca,0,8,1,108,9,7,
202035,2020-08-29,2021-04-01,nation,ca,3,10,6,322,2,1,
202036,2020-09-05,2021-04-01,nation,ca,7,14,2,279,0,2,
202037,2020-09-12,2021-04-01,nation,ca,5,14,2,312,2,1,
202038,2020-09-19,2021-04-01,nation,ca,3,24,1,645,0,6,
202039,2020-09-26,2021-04-01,nation,ca,1,9,2,1121,2,3,
202040,2020-10-03,2021-04-01,nation,ca,1,22,0,811,4,5,
202041,2020-10-10,2021-04-01,nation,ca,3,18,9,729,1,7,
202042,2020-10-17,2021-04-01,nation,ca,3,23,3,647,0,5,
202043,2020-10-24,2021-04-01,nation,ca,4,21,1,720,0,6,
202044,2020-10-31,2021-04-01,nation,ca,2,15,9,610,0,5,
202045,2020-11-07,2021-04-01,nation,ca,1,25,1,731,2,4,
202046,2020-11-14,2021-04-01,nation,ca,3,23,3,678,2,7,
202047,2020-11-21,2021-04-01,nation,ca,5,25,2,669,3,4,
202048,2020-11-28,2021-04-01,nation,ca,2,28,2,662,1,3,
202049,2020-12-05,2021-04-01,nation,ca,0,30,3,370,2,7,
202050,2020-12-12,2021-04-01,nation,ca,3,28,1,353,4,7,
202051,2020-12-19,2021-04-01,nation,ca,2,27,2,244,2,6,
202052,2020-12-26,2021-04-01,nation,ca,1,18,4,238,2,1,
202053,2021-01-02,2021-04-01,nation,ca,4,27,2,173,3,3,
202101,2021-01-09,2021-04-01,nation,ca,3,32,1,195,5,6,
202102,2021-01-16,2021-04-01,nation,ca,2,15,4,130,8,5,
202103,2021-01-23,2021-04-01,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-04-01,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-04-01,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-04-01,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-04-01,nation,ca,4,18,1,110,3,4,
202108,2021-02-27,2021-04-01,nation,ca,2,23,3,139,8,1,
202109,2021-03-06,2021-04-01,nation,ca,2,12,0,139,8,0,
202110,2021-03-13,2021-04-01,nation,ca,6,20,3,124,8,3,
202111,2021-03-20,2021-04-01,nation,ca,0,10,4,118,12,7,
202112,2021-03-27,2021-04-01,nation,ca,5,9,2,120,7,4,
202035,2020-08-29,2021-03-25,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-03-25,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-03-25,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-03-25,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-03-25,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-03-25,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-03-25,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-03-25,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-03-25,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-03-25,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-03-25,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-03-25,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-03-25,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-03-25,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-03-25,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-03-25,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-03-25,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-03-25,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-03-25,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-03-25,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-03-25,nation,ca,2,15,4,128,8,5,
202103,2021-01-23,2021-03-25,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-03-25,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-03-25,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-03-25,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-03-25,nation,ca,4,17,1,110,3,4,
202108,2021-02-27,2021-03-25,nation,ca,2,22,3,139,7,1,
202109,2021-03-06,2021-03-25,nation,ca,2,12,0,138,8,0,
202110,2021-03-13,2021-03-25,nation,ca,6,19,3,120,8,3,
202111,2021-03-20,2021-03-25,nation,ca,0,10,4,108,12,7,
202035,2020-08-29,2021-03-18,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-03-18,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-03-18,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-03-18,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-03-18,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-03-18,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-03-18,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-03-18,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-03-18,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-03-18,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-03-18,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-03-18,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-03-18,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-03-18,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-03-18,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-03-18,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-03-18,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-03-18,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-03-18,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-03-18,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-03-18,nation,ca,2,15,4,128,8,5,
202103,2021-01-23,2021-03-18,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-03-18,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-03-18,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-03-18,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-03-18,nation,ca,4,17,1,110,3,4,
202108,2021-02-27,2021-03-18,nation,ca,2,22,3,139,7,1,
202109,2021-03-06,2021-03-18,nation,ca,2,12,0,138,8,0,
202110,2021-03-13,2021-03-18,nation,ca,5,18,3,114,8,3,
202035,2020-08-29,2021-03-11,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-03-11,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-03-11,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-03-11,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-03-11,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-03-11,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-03-11,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-03-11,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-03-11,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-03-11,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-03-11,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-03-11,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-03-11,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-03-11,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-03-11,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-03-11,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-03-11,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-03-11,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-03-11,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-03-11,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-03-11,nation,ca,2,15,4,128,8,5,
202103,2021-01-23,2021-03-11,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-03-11,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-03-11,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-03-11,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-03-11,nation,ca,4,17,1,110,3,4,
202108,2021-02-27,2021-03-11,nation,ca,2,22,3,139,7,1,
202109,2021-03-06,2021-03-11,nation,ca,2,11,0,126,8,0,
202035,2020-08-29,2021-03-04,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-03-04,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-03-04,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-03-04,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-03-04,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-03-04,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-03-04,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-03-04,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-03-04,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-03-04,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-03-04,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-03-04,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-03-04,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-03-04,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-03-04,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-03-04,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-03-04,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-03-04,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-03-04,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-03-04,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-03-04,nation,ca,2,15,4,128,8,5,
202103,2021-01-23,2021-03-04,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-03-04,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-03-04,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-03-04,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-03-04,nation,ca,4,17,1,110,3,4,
202108,2021-02-27,2021-03-04,nation,ca,2,20,3,136,7,1,
202035,2020-08-29,2021-02-25,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-02-25,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-02-25,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-02-25,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-02-25,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-02-25,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-02-25,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-02-25,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-02-25,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-02-25,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-02-25,nation,ca,1,25,1,723,2,4,
202046,2020-11-14,2021-02-25,nation,ca,3,23,3,673,2,7,
202047,2020-11-21,2021-02-25,nation,ca,5,25,2,666,3,4,
202048,2020-11-28,2021-02-25,nation,ca,2,27,2,658,1,4,
202049,2020-12-05,2021-02-25,nation,ca,0,29,2,365,2,6,
202050,2020-12-12,2021-02-25,nation,ca,3,27,1,349,4,7,
202051,2020-12-19,2021-02-25,nation,ca,2,25,2,241,2,6,
202052,2020-12-26,2021-02-25,nation,ca,1,16,4,233,2,1,
202053,2021-01-02,2021-02-25,nation,ca,4,27,2,169,3,3,
202101,2021-01-09,2021-02-25,nation,ca,3,30,1,193,5,6,
202102,2021-01-16,2021-02-25,nation,ca,2,15,4,128,8,5,
202103,2021-01-23,2021-02-25,nation,ca,2,15,4,120,4,4,
202104,2021-01-30,2021-02-25,nation,ca,2,9,5,142,3,3,
202105,2021-02-06,2021-02-25,nation,ca,3,17,6,155,5,6,
202106,2021-02-13,2021-02-25,nation,ca,0,15,4,162,3,2,
202107,2021-02-20,2021-02-25,nation,ca,3,15,1,89,3,4,
202035,2020-08-29,2021-02-18,nation,ca,3,10,6,319,2,1,
202036,2020-09-05,2021-02-18,nation,ca,7,13,2,277,0,2,
202037,2020-09-12,2021-02-18,nation,ca,5,13,2,311,2,1,
202038,2020-09-19,2021-02-18,nation,ca,3,24,1,643,0,6,
202039,2020-09-26,2021-02-18,nation,ca,1,9,2,1119,2,3,
202040,2020-10-03,2021-02-18,nation,ca,1,22,0,806,4,5,
202041,2020-10-10,2021-02-18,nation,ca,3,18,9,717,1,7,
202042,2020-10-17,2021-02-18,nation,ca,3,23,3,643,0,5,
202043,2020-10-24,2021-02-18,nation,ca,4,21,1,715,0,6,
202044,2020-10-31,2021-02-18,nation,ca,2,14,9,606,0,5,
202045,2020-11-07,2021-02-18,nation,ca,1,25,1,723,2,4,
